title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sounds of Summer: Angela's last wish,Jason Om (Reporter); Elizabeth Jackson,2011-01-21,ABC Radio. The World Today,When someone you love tells you they want to end their life to free them from suffering what do you do? That was the dilemma faced by the son and daughter of a disabled woman in South Australia Rece,euthanasia;  Justice Chris Kourakis ;  CHRISTIAN ROSSITER;  JOHN HAMMOND;  Justice Wayne Martin; Community and Society -- Euthanasia,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3118110.htm,http://trove.nla.gov.au/version/205999158
Peak veg body says price hikes unjustified,Timothy McDonald (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Both shoppers and small businesses are concerned that the floods will lead to higher prices and poorer selection But Australias peak vegetable growing body says the flooding shouldnt lead to major,flood levy;  food prices;  fruit;  vegetables;  AUSVEG;  Richard Mulcahy; Disasters and Accidents Disasters and Accidents -- Floods Rural -- Agricultural Crops Rural -- Agricultural Crops -- Vegetables,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119743.htm,http://trove.nla.gov.au/version/205999145
Queensland floods bill soars,Jason Om (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,The insurance bill from the Queensland floods has more than doubled to $1 2 billion as more people lodge claims However a sense of normality is slowly returning to the state with thousands of chil,floods;  school;  Wendy Smith;  graceville;  QUT;  Jane Shakespeare-Finch;  Oxley State School;  Karyn Abraham;  Insurance Council of Australia;  Bob Whelan;  Bill Shorten; Business;  Economics and Finance Business;  Economics and Finance -- Industry Business;  Economics and Finance -- Industry -- Insurance Business; Economics and Finance -- Regional Development,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119747.htm,http://trove.nla.gov.au/version/205999148
Palestinian leaks pour cold water on peace,Barney Porter (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,The Israeli-Palestinian peace efforts have suffered another blow with leaked documents obtained by Al Jazeera indicating the Palestinians have privately offered bigger concessions to the Israeli nego,Al Jazeera;  'Palestinian Papers';  Ahmed Qurei;  Jerusalem;  Jabal Abu Ghneim;  Guardian;  George Mitchell;  Saeb Erekat;  Yerushalaim;  Robert Grenier;  ERG Partners; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119762.htm,http://trove.nla.gov.au/version/205999152
More argy bargy over NSW electricity sell-off,George Roberts (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,The NSW Opposition Leaders appearance at the states electricity inquiry has turned the session into a rowdy affair Government representatives on the committee tried to pressure Barry OFarrell into,Barry O'Farrell;  Karma Sutra;  Luke Foley;  Kristina Keneally;  Eric Roozendaal;  Mike Baird;  John Kaye; Government and Politics Government and Politics -- Parliament Government and Politics -- Parliament -- State Parliament,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119756.htm,http://trove.nla.gov.au/version/205999154
Jimmy Little leaves the limelight,Simon Lauder (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,After a singing career spanning six decades Jimmy Little is stepping down from the stage For a long time he was Australias only Indigenous music star but now he says its time to let others step u,Jimmy Little;  Country Music Awards;  Tamworth; Arts and Entertainment Arts and Entertainment -- Music Arts and Entertainment -- Music -- Country,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119803.htm,http://trove.nla.gov.au/version/205999156
Federal politicians back local produce,Alexandra Kirk (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Labor and Coalition MPs have united in urging food retailers and consumers to buy local produce and keep fresh fruit and vegetable imports to a minimum to support Australian farmers and help them get,flood levy;  Bill Shorten;  federal government;  Heather Ridout;  Australian Industry Group;  Julia Gillard;  BARNABY JOYCE;  Rocklea market;  Kevin Rudd;  Woolworths;  Andrew Hall; Disasters and Accidents Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119742.htm,http://trove.nla.gov.au/version/205999144
Economic implications of Queensland floods,Stephen Long (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Our economics correspondent Stephen Long analyses the impact of the floods on the Australian economy focussing on the decisions by supermarket operators consumers and politicians He predicts the,flood;  economy;  Reserve Bank;  food supply;  Cyclone Larry;  Barnaby Joyce;  flood levy; Business;  Economics and Finance Business;  Economics and Finance -- Economic Trends Business;  Economics and Finance -- Industry Business; Economics and Finance -- Industry -- Food and Beverage,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119744.htm,http://trove.nla.gov.au/version/205999146
Tasmania gets first female premier,Felicity Ogilvie (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Tasmanias first female premier Lara Giddings is set to be sworn in later today after being elected unopposed by her parliamentary Labor colleagues Ms Giddings is replacing David Bartlett who res,Lara Giddings;  David Bartlett;  Will Hodgman;  Bryan Green;  Hudson; Government and Politics Government and Politics -- Parliament Government and Politics -- Parliament -- State Parliament,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119753.htm,http://trove.nla.gov.au/version/205999150
Obama set to deliver national report card,Lisa Millar (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,The US president Barack Obama is due to deliver his state of the union address later this week providing an important scene setter for the remainder of his term With high unemployment and skyrocke,Ross Baker;  Rutgers University;  State of the Union address;  Barack Obama; Government and Politics,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119773.htm,http://trove.nla.gov.au/version/205999151
Officers did all they could at Christmas wreck: report,Sabra Lane (Reporter); ,2011-01-24,ABC Radio. The World Today,A report has been released looking at the actions of customs and border protection officers during the wreck of an asylum seeker boat on Christmas Island last month The report has found that the agen,christmas island;  asylum seekers;  shipwreck;  customs;  border protection;  michael carmody;  robert mcclelland; Community and Society Community and Society -- Immigration Community and Society -- Immigration -- Refugees,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3120479.htm,http://trove.nla.gov.au/version/204846379 205999157
Tunisian protests continue,Noman Hermant (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Police in Tunisia have arrested two former politicians who were allies of the countrys ousted president as protestors against the interim government voice their opposition in the capital But while,Russians;  Tunisia;  Irina Tyurina;  Russia's Tour Industry Union;  Julia Tugolukova;  Svetlana Kirushina; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119777.htm,http://trove.nla.gov.au/version/205999153
ABC Learning investors go to Federal Court,Sue Lannin (Reporter); Eleanor Hall,2011-01-24,ABC Radio. The World Today,Lawyers for hundreds of investors in the collapsed childcare centre operator ABC Learning have gone to the Federal Court to find out if the company held any insurance policies that could be used to,ABC Learning;  ZYX Learning Centres;  GoodStart;  Ben Slade;  Maurice Blackburn;  123 Careers;  Ferrier Hodgson;  IMF Australia;  John Walker; Business;  Economics and Finance Business; Economics and Finance -- Company News Community and Society Community and Society -- Family and Children,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3119785.htm,http://trove.nla.gov.au/version/205999155
Moscow airport bombing kills 35,Timothy McDonald (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,A deadly bomb attack on one of Moscows main airports has killed at least 35 people and injured more than 100 others Investigators believe it was detonated by a suicide bomber No group has claime,russia;  dmitri medvedev;  PJ Crowley;  terrorism;  North Caucusus; Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121205.htm,http://trove.nla.gov.au/version/205999126
Govt signals zero tolerance of bad behaviour,Alexandra Kirk (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The Defence Minister Stephen Smith says the Federal Government will take a zero tolerance approach to bad behaviour in the ADF after receiving the first part of a report into allegations of sexual,HMAS Success;  Defence Minister;  Stephen Smith;  Air Chief Marshal Houston;  sexual misconduct;  bullying;  ADF;  Australian Defence Force; Defence and National Security -- Defence Forces -- Navy,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121220.htm,http://trove.nla.gov.au/version/205999135
Abortion back on US political agenda,Jane Cowan (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The pro-life movement in the United States is renewing its aggressive anti-abortion agenda in Washington buoyed by conservative victories in the mid-term elections Pro-life activists are now urging,abortion;  United States;  anti-abortion;  pro-life;  Capitol Hill; Health -- Reproduction and Contraception -- Abortion,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121225.htm,http://trove.nla.gov.au/version/205999137
Who's helping the helpers,Ashley Hall (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,As teams of people move into areas of Queensland to support people affected by floodwaters its often the case that those providing the help are also victims The World Today speaks to Lifeline fami,Queensland;  floodwaters;  Kim Hurle;  Emerald;  Lifeline;  support; Community and Society Community and Society -- Charities and Community Organisations Community and Society -- Regional Community and Society -- Volunteers,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121229.htm,http://trove.nla.gov.au/version/205999139
Floods fail to dampen spirits of art world,Jennifer Macey (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The Lyric Theatre in Brisbanes Southbank has re-opened with a matinee performance of the musical Wicked becoming the first venue within the citys arts and cultural precinct to reopen after it was,Evan Hill;  Arts Queensland; Arts and Entertainment -- Opera and Musical Theatre Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121305.htm,http://trove.nla.gov.au/version/205999141
Floodwaters set to fill Victorian wetlands,Rachel Carbonell (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,After at least 15 years without water the Victorian floods may push water into Lake Albacutya If water does flow into the internationally significant site the lake and surrounding wetlands will bl,Lake Hindmarsh;  Lake Albacutya;  Grampians Wimmera Mallee Water;  Barry Clugston;  redgum;  birdlife;  Rainbow;  Jeparit.; Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121310.htm,http://trove.nla.gov.au/version/205999143
Who's behind bomb blast,Norman Hermant (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The ABCs Moscow correspondent Norman Hermant joins The World Today to discuss who might have been behind the airport attack and why it happened now,russia;  terrorism;  North Caucusus; Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121216.htm,http://trove.nla.gov.au/version/205999127
Latest CPI suggests no interest in rate rise,Sue Lannin (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The latest Consumer Price Index released by the Bureau of Statistics shows consumer prices eased in the last few months of last year with the higher Australian dollar and discounting in the retail se,CPI;  Consumer Price Index;  consumer prices;  Bureau of Statistics; Business; Economics and Finance -- Consumer Finance,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121217.htm,http://trove.nla.gov.au/version/205999134
Victoria re-evaluates Grand Prix,Simon Lauder (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,The question of value for money goes around every year as Melbourne hosts the Formula One Grand Prix motor race But this time its the Lord Mayor of Melbourne Robert Doyle raising doubts and the,australian grand prix;  formula 1;  robert doyle;  ted baillieu;  ron walker; Sport -- Motor Sports,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121221.htm,http://trove.nla.gov.au/version/205999136
SA debates bikie threat,Jason Om (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,A public debate has been sparked in South Australia about whether the threat from bikie gangs has been overblown The SA Police Commissioner Mal Hyde says bikie-related crime is serious despite co,South Australia;  Adelaide;  crime;  police; Law;  Crime and Justice -- Crime Law; Crime and Justice -- Police,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121227.htm,http://trove.nla.gov.au/version/205999138
Tourism dries up as floodwaters subside,Stephanie Smail (Reporter); Leanor Hall,2011-01-25,ABC Radio. The World Today,The recovery is in full swing in Dalby but tourists havent got the message Caravan park and motel owners say bookings have disappeared for the next few months but they say theyre confident the i,Queensland;  Dalby;  Darling Downs;  floods;  tourism; Community and Society Community and Society -- Charities and Community Organisations Disasters and Accidents -- Floods Rural,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121231.htm,http://trove.nla.gov.au/version/205999140
Perth footballers help Brisbane clean-up,Debra Nowland (Reporter); Eleanor Hall,2011-01-25,ABC Radio. The World Today,An AFL football club from Perth is helping the flood recovery effort in Brisbanes western suburbs The team is staying with the Sherwood District Football Club cleaning up the ground and neighbourin,Queensland;  Perth;  Swan Districts Football Club;  Sherwood Districts Football Club;  Magpies;  Greg Harding;  Tallan Ames;  Simon Franken; Community and Society Community and Society -- Volunteers Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3121307.htm,http://trove.nla.gov.au/version/205999142
Senior economist casts doubt on levy,Eleanor Hall (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,Senior economist Professor Warwick McKibbin is highly critical of the Federal Governments approach and joins The World Today to discuss his concerns Professor McKibbin is the director of the Res,Professor Warwick McKibbin;  levy;  Federal Government; Business;  Economics and Finance Business; Economics and Finance -- Economic Trends Disasters and Accidents Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122940.htm,http://trove.nla.gov.au/version/205999114
Floodwaters slow in Victoria's north-west,Alison Caldwell (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,Many towns in Victorias north-west are still bracing for floodwaters to hit the region nearly two weeks after major floods first hit the state The focus today has shifted to towns around Swan Hill,Benjeroop;  Swan Hill;  Charlton;  black snake;  floods; Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122944.htm,http://trove.nla.gov.au/version/205999117
Jail no deterrent for would-be people smugglers,Meredith Griffiths (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,Its not clear yet if an Australian arrested in Indonesia will be charged with people smuggling offences but even if he is experts say its unlikely to deter others Haydar Khani is suspected of org,people smuggling;  asylum seekers;  Indonesia;  Australian Federal Police;  Haydar Khani;  Ali Hamid;  Jack Smit;  Project Safecom;  Hadi Ahmadi;  Murdoch University;  Sue Hoffman;  Tony Kevin;  Siev X; Community and Society -- Immigration Law; Crime and Justice -- International Law,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122962.htm,http://trove.nla.gov.au/version/205999119
Egypt braces for more protests,Ben Knight (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,The Egyptian president Hosni Mubarak is facing his toughest test in 30 years with anti-government protests leaving several dead and hundreds more arrested Inspired by the surprise revolt in Tunisi,Egypt;  Hosni Mubarak;  Tunisia;  Amr Moussa;  the Arab League; Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122968.htm,http://trove.nla.gov.au/version/205999121
World Service shrinks under UK cuts,Simon Lauder (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,The BBC World Service will be taken off the air in several countries including Russia and China as part of major budget cuts at the broadcaster A former head of the service says its a blow to Britis,bbc world service;  william hague;  john tusa;  peter horrocks;  louise bagshawe;  trevor watson; Government and Politics -- Foreign Affairs Information and Communication Information and Communication -- Journalism,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122971.htm,http://trove.nla.gov.au/version/205999123
PM announces one-off flood levy,Alexandra Kirk (Reporter); Editor's Note,2011-01-27,ABC Radio. The World Today,The Prime Minister Julia Gillard has announced a one-off means tested levy to raise almost $2 billion less than half the amount the Commonwealth needs to spend to rebuild Australias flood damaged,levy;  floods;  damage;  Prime Minister;  Julia Gillard;  Federal Government; Disasters and Accidents -- Floods Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122938.htm,http://trove.nla.gov.au/version/205999113
Charities launch mental health flood appeal,Annie Guest (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,The Queensland Mental Health Alliance Red Cross and Lifeline are among the many charities and mental health groups appealing to the public to help those affected by the floods The agencies are repo,floods;  mental health;  Red Cross;  Lifeline;  housing; Disasters and Accidents Disasters and Accidents -- Floods Government and Politics -- Activism and Lobbying Government and Politics,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122951.htm,http://trove.nla.gov.au/version/205999115
Farmers fear milk price war,Anna Hipsley (Reporter); Eleanor Hall,2011-01-27,ABC Radio. The World Today,The major supermarkets have cut the price of own-brand milk by a third but farmers say the move will decrease competition in the dairy sector put the squeeze on farmers who supply milk to other bran,milk;  dairy farmers;  floods;  Coles;  Woolworths;  Chris Griffin; Business; Economics and Finance -- Industry -- Food and Beverage Disasters and Accidents Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2011 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2011/s3122954.htm,http://trove.nla.gov.au/version/205999118
