title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Cotton growers look north for water resources,Jennifer Macey (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,In the Murray Darling Basin farmers face an ongoing cap on how much water they can take out of the river system Some of the biggest water users are cotton growers and with water resources dwindling,water resources;  Murray Darling Basin;  cap;  cotton growers;  conservationist;  tropical river systems;  Corbett Tritton;  Cotton Research and Development Corporation;  Stuart Blanch;  WWF;  irrigators;  Gulf Water resource plan; Disasters and Accidents -- Drought Rural -- Agricultural Crops -- Cotton Weather,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540918.htm,http://trove.nla.gov.au/version/205225567
Skydiving flight crashes into dam,Jeff Waters (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,A pall has descended on the national skydiving championships which start tomorrow in south-east Queensland Five people on a skydiving training flight were killed yesterday not far from the competit,national skydiving championships;  training flight;  Cessna 206;  firefighter;  Kerry Sveghen;  tandem jumping;  Australian Parachute Federation;  Susan McEvoy; Disasters and Accidents -- Accidents -- Air and Space,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540915.htm,http://trove.nla.gov.au/version/205225566
Palestinian police protest against lawlessness,Matt Brown (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,The violence and mayhem in the Palestinian-controlled Gaza Strip is worsening Police briefly occupied a Government building in the southern town of Rafah to protest against ongoing lawlessness after,Rafah;  lawlessness;  Police;  crime gang;  Interior Minister;  Nasser Youssef;  Palestinian Authority; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540919.htm,http://trove.nla.gov.au/version/205225568
Israel launches Gaza air strike,Matt Brown (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,The Israeli military is worried about the state of affairs in Gaza and the bands of young militants who are intent on firing homemade rockets across the border A short time ago Israel launched an a,Jabaliya refugee camp;  air strike;  rockets;  Israeli military;  Islamic Jihad; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540920.htm,http://trove.nla.gov.au/version/205225569
US concerned over Russian gas dispute,Rafael Epstein (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,The United States is worried about Russias gas dispute questioning whether the Kremlin is using energy to exert global political pressure,gas dispute;  political pressure;  energy;  gas imports;  pipelines;  geopolitical power;  State Department;  insecurity;  G8;  Ambassador to the EU;  Vladimir Chizhov;  Tom Lantos;  us congressman;  Vladimir Putin;  president;  US president;  Bill Clinton;  nato; Business; Economics and Finance -- Industry -- Oil and Gas Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540922.htm,http://trove.nla.gov.au/version/205225571
Gas dispute threatens European supply,Brendan Trembath (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,A dispute between Russia and Ukraine over the supply of natural gas is spilling over to European customers and threatening their supply The row began when Russia demanded a big hike in gas prices Ne,natural gas;  supply;  dispute;  gas prices;  illegally tapping;  pipeline;  Gazprom;  Ukrainian Foreign Minister;  Boris Tarasyuk;  Kirill Nourzhanov;  Australian National University;  shortage;  Energy Minister;  Malcolm Wicks;  European Union; Business; Economics and Finance -- Industry -- Oil and Gas Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540921.htm,http://trove.nla.gov.au/version/205225570
Martina Hingis begins comeback,Lisa Millar (Reporter); Tony Eastley,2006-01-03,ABC Radio. AM,She was the tennis worlds youngest ever number one – a Wimbledon champion who went from strength to strength But Martina Hingis gave it all away three years ago plagued by injury and if you believ,Martina Hingis;  Wimbledon champion;  Australian Women's Hardcourts;  Liz Smylie;  grand slam;  number one;  injuries;  comeback;  Australian Open;  wild card;  Sydney International; Sport -- Tennis,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1540928.htm,http://trove.nla.gov.au/version/205225572
Global warming being taken seriously: Govt,Peta Donald (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,The Federal Environment Minister Ian Campbell says global warming is being taken seriously Next week Australia will host an international meeting in Sydney involving senior ministers from six countri,Environment Minister;  Ian Campbell;  global warming;  technological solutions;  Natural Heritage Trust;  climate change;  Asia-Pacific Partnership on Clean Development and Climate;  greenhouse gas;  United Nations Framework Convention;  Kyoto; Environment -- Climate Change,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541478.htm,http://trove.nla.gov.au/version/205225556
2005: hottest year on record,Nick McKenzie (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,The Bureau of Meteorology has released figures confirming what so many people have suspected Last year was on average the hottest year on record The Bureaus Annual Climate Statement reveals that,hottest year;  Bureau of Meteorology;  Annual Climate Statement;  global warming;  National Climate Centre;  Mike Coughlan;  average temperature;  El Nino; Environment -- Climate Change Weather,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541473.htm,http://trove.nla.gov.au/version/205225555
Dubbo police hit rough patch,Karen Barlow (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Occasionally towns will go through a bad patch experiencing some sort of trouble but Dubbo in the central west of New South Wales believes its had more than its fair share of late Housing estate,Dubbo;  police force;  riots;  lockdowns;  road accidents;  Detective Inspector;  Michael Willing;  Gordon Estate;  psychologists;  police chaplains;  Malcolm John Naden;  murder;  Police Association;  Bob Pritchard;  Mayor;  Allan Smith; Law; Crime and Justice -- Police,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541480.htm,http://trove.nla.gov.au/version/205225558
Busy time for James Packer,Daniel Hoare (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Australias new richest man James Packer hasnt had a lot of time to grieve the death of his father Yesterday in his first big decision since Kerry Packers death last week the 38-year-old heir and,richest man;  James Packer;  Kerry Packer;  Executive Chairman;  Publishing and Broadcasting Limited;  overseas casino;  joint venture;  AFL;  media rights;  John Lehmann;  media writer;  sports broadcast;  online betting exchange;  Betfair; Business; Economics and Finance -- Company News,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541479.htm,http://trove.nla.gov.au/version/205225557
Militants undeterred by Israeli bombardment: Gaza residents,Matt Brown (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Residents of the northern Gaza Strip say their children are starting to suffer psychological problems because of constant Israeli artillery fire The Israeli military says the purpose of its shelling,Gaza Strip;  psychological problems;  artillery fire;  rockets;  Palestinian national authority;  no man's land;  Beit Lahia;  refugee camp; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541482.htm,http://trove.nla.gov.au/version/205225560
Crash plane had been modified: Transport Authority,Jeff Waters (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,The Australian Transport Safety Authority says a plane which crashed near Ipswich in south-east Queensland on Monday had been modified Four skydivers and a 22-year-old pilot died when the Cessna they,Australian Transport Safety Authority;  350 horsepower;  engine failure;  National Skydiving Championships;  Susan McEvoy;  Cessna 206;  Alan Stray;  TIO-540;  Lycoming engine;  Brisbane Skydiving Centre;  Civil Aviation Safety Authority;  Peter Gibson;  specialist engineer; Disasters and Accidents -- Accidents -- Air and Space,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541484.htm,http://trove.nla.gov.au/version/205225562
Iran's nuclear industry back in business,Jennifer Macey (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Irans nuclear industry is back in business News that it will resume nuclear fuel research ending a two-year voluntary suspension has raised concerns around the world Iran insists it needs nuclear e,nuclear industry;  nuclear fuel;  nuclear energy;  weapons;  Atomic Energy Organisation of Iran;  Mohammad Saeedi;  International Atomic Energy Agency;  Melissa Fleming;  IAEA;  uranium enrichment;  White House;  UN;  Security Council;  ElBaradei; Defence and National Security -- Defence Industry Environment -- Nuclear Issues Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541481.htm,http://trove.nla.gov.au/version/205225559
Washington faces political corruption scandal,Kim Landers (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Washington is facing one of the biggest political corruption scandals to hit the US for years It centres around the activities of a powerful lobbyist whos cut a deal with prosecutors to testify agai,political corruption;  lobbyist;  bribery;  US Congress;  Jack Abramoff;  powerbroker;  super lobbyist;  Justice Department;  Alice Fisher;  conspiracy;  influence peddling;  political favours;  Larry Noble;  Centre for Responsive Politics;  Norm Ornstein;  American Enterprise Institute;  Bush administration; Government and Politics -- World Politics Law; Crime and Justice -- Crime,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541483.htm,http://trove.nla.gov.au/version/205225561
Injured cyclists return to racing,Lynn Bell (Reporter); Tony Eastley,2006-01-04,ABC Radio. AM,Two of the Australian cyclists who were critically injured while training in Germany last year are on the comeback trail Today 21-year-old Alexis Rhodes and 20-year-old Kate Nichols will compete in,Alexis Rhodes;  Kate Nichols;  critically injured;  cyclist;  training;  Amy Gillett;  Bay Cycling Classic;  John Trevorrow;  Race Director;  Amy Gillett Foundation; Sport -- Cycling,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1541485.htm,http://trove.nla.gov.au/version/205225563
RSL concerned by DMO failings,Nick McKenzie (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,The Federal Opposition wants a review of the Defence Forces procurement process and says failings within DMO are affecting Defence Force morale The Returned Servicemens League says its received co,defence materiel organisation;  army;  supplies;  procurement;  don rowe;  rsl; Defence and National Security -- Defence Industry Government and Politics -- Federal Government Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542114.htm,http://trove.nla.gov.au/version/205225546
Survey finds knowledge gap among employers over IR changes,Daniel Hoare (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,The Federal Government has spent at least $45 million on advertising its new industrial relations laws but a new report has found that most employers dont know what the changes will mean Only 13 pe,employers;  industrial relations;  survey;  john faulkner;  paul ritchie;  kevin andrews; Business; Economics and Finance -- Industrial Relations Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542134.htm,http://trove.nla.gov.au/version/205225548
DMO employees under cloud over payments to defence contractor,Nick McKenzie (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,The Defence Materiel Organisation or DMO the body which equips and clothes the nations armed forces is under fresh fire over revelations of questionable behaviour by some of its employees Two Def,defence materiel organisation;  army;  supplies;  procurement;  laurence pain; Defence and National Security -- Defence Industry Government and Politics -- Federal Government Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542099.htm,http://trove.nla.gov.au/version/205225545
Rising sea levels threaten Pacific islands,Peta Donald (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,Rising sea levels from global warming are predicted to make some Pacific islands unliveable within the next decade Today the Federal Opposition will release a policy paper calling on Australia to a,sea levels;  environmental refugees;  anthony albanese;  john howard; Environment -- Climate Change,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542124.htm,http://trove.nla.gov.au/version/205225547
Houses swept away as mud slide wreaks havoc in Java,Peter Cave (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,In Indonesia more than 300 people are missing and feared dead after days of torrential rain brought a mudslide down on a village in Central Java The mud swept away 120 houses as it thundered down fr,central java;  mudslide;  rully suwanda; ; Disasters and Accidents -- Landslide,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542144.htm,http://trove.nla.gov.au/version/205225549
China battles another bird flu outbreak,John Taylor (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,Once again China is dealing with an outbreak of bird flu Authorities in a southwestern province have culled more than 10 000 birds after an outbreak of the potentially lethal H5N1 strain of the viru,h5n1;  noureddin mona;  bird flu;  pandemic; ; Health -- Diseases and Disorders,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542165.htm,http://trove.nla.gov.au/version/205225551
Uproar over US mine tragedy,Kim Landers (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,The families of 12 American miners trapped underground were rapt initially when they got news that the men had survived It was after all the answer to their prayers But the jubilation was short li,mining;  tragedy;  Randal McCloy;  gene kitts;  george bush; Disasters and Accidents -- Accidents -- Other,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542154.htm,http://trove.nla.gov.au/version/205225550
Britain claims Iran in pursuit of nuclear technologies,Rafael Epstein (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,British Intelligence sources say Iran has been scouring Europe for technology and scientists who can help develop Irans nuclear and missile weapons programs The claim comes in a security assessment,intelligence;  mi6;  nuclear technology;  mark fitzpatrick;  security council;  tehran; Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542219.htm,http://trove.nla.gov.au/version/205225553
Sharon faces corruption allegations,Mark Willacy (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,Israeli Prime Minister Ariel Sharon is facing fresh allegations that his family received millions of dollars in bribes The allegations have been submitted to a Tel Aviv court and involve the Sharon f,ariel sharon;  tel aviv;  stroke;  Martin Schlaff;  jerusalem;  omri sharon; Government and Politics Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542167.htm,http://trove.nla.gov.au/version/205225552
United Arab Emirates Prime Minister dies,Jeff Waters (Reporter); Tony Eastley,2006-01-05,ABC Radio. AM,One of Australias closest trading partners the United Arab Emirates is in mourning today after the death on the Gold Coast of its Prime Minister Sheikh Maktoum bin Rashid Al Maktoum who was also,united arab emirates;  Sheikh Maktoum bin Rashid Al Maktoum;  jim carden;  dubai;  Ibrahim el Abid;  matthew gray;  free trade; Community and Society -- Death Government and Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542225.htm,http://trove.nla.gov.au/version/205225554
Sharon's illness leaves Israel in political turmoil,Mark Willacy (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,Gabi Bron was for 35 years the parliamentary correspondent for Israels biggest-selling newspaper Yedioth Ahronoth Our Middle East Correspondent asked him about the impact of Ariel Sharons illness,gabi bron;  ariel sharon;  yitzhak rabin;  Sabra and Shatila; Government and Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542669.htm,http://trove.nla.gov.au/version/205225537
Bush probes former diplomats for advice on Iraq,Kim Landers (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,In the United States senior Bush administration officials are reluctant to speculate about what effect Ariel Sharons stroke will have on the Middle East peace process Meanwhile President George W,george bush;  ariel sharon;  lawrence eagleburger;  frank carlucci;  david mack; ; Government and Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542681.htm,http://trove.nla.gov.au/version/205225539
Sharon in a coma after suffering severe stroke,Mark Willacy (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,The Israeli Prime Minister Ariel Sharon is in a deep coma with possible brain damage after undergoing two marathon operations to stop a massive haemorrhage Doctors say the 77-year-old leader is in,ariel sharon;  ehud olmert;  shlomo mor-yousef;  Mushir al-Masri;  saeb erekat;  Meir Sheetrit; ; Government and Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542668.htm,http://trove.nla.gov.au/version/205225536
World leaders keep close eye on Israel,Rafael Epstein (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,Ariel Sharons illness has the US Britain and Europe all watching on nervously,ariel sharon;  george bush;  condoleezza rice;  jacques chirac;  jack straw; ; Government and Politics Government and Politics -- World Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542680.htm,http://trove.nla.gov.au/version/205225538
Greenpeace ship tails Japanese whaling fleet,Karen Barlow (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,After a lull in the confrontation the high seas cat and mouse games have resumed between Japanese whalers and the environmentalists from Greenpeace For 11 days the Japanese fleet went without killin,greenpeace;  chane rattenbury;  whales;  arctis sunrise; Environment Environment -- Endangered and Protected Species Environment -- Oceans and Reefs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542690.htm,http://trove.nla.gov.au/version/205225541
English hunters develop a taste for wild boar,Rafael Epstein (Reporter); Tony Eastley,2006-01-06,ABC Radio. AM,As New South Wales prepares to allow specially licensed hunters into the states forests to kill feral pigs English hunters are gearing up to go after wild boar as well More than three centuries aft,hunting;  wild boar;  devon;  martin golding; ; Environment -- Endangered and Protected Species,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2006/s1542715.htm,http://trove.nla.gov.au/version/205225543
