title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Bush to play heavy hand in WA election,David Weber (Reporter); Mark Colvin,2001-01-09,ABC Radio. PM Archive,The Western Australian election campaign will officially start tomorrow and seems set to be won and lost in the bush The Premier Richard Court is expected to announce the election date as February,Western Australian election;  Richard Court;  Premier;  bush;  date; Government and Politics Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s231667.htm,http://trove.nla.gov.au/version/205360854
WA heading for minority government,Camille Funnell (Reporter); Mark Colvin,2001-01-10,ABC Radio. PM Archive,And the most likely outcome of the election is a minority government with Independents holding the balance of power in both Houses At least thats the view of Political Analyst Professor David Blac,western;  australia;  election;  court;  labor;  liberal;  politics;  minority;  government; Government and Politics Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232130.htm,http://trove.nla.gov.au/version/205360847
Murray River dies as bickering continues,Luisa Saccotelli (Reporter); Mark Colvin,2001-01-10,ABC Radio. PM Archive,A century ago when the colonies were jostling to form a Federation arguments about sharing the waters of the Murray almost scuttled the push to Nationhood And a hundred years on bickering over the,murray;  river;  dying;  environment;  pollution;  mis-management; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232137.htm,http://trove.nla.gov.au/version/205360849
WA to go to the polls,David Weber (Reporter); Mark Colvin,2001-01-10,ABC Radio. PM Archive,The first electoral poll of what looks like being a long year of elections will be held on the 10th of February The Western Australian Premier Richard Court broke with tradition today and went to a,western;  australia;  election;  court;  labor;  liberal;  politics; Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232110.htm,http://trove.nla.gov.au/version/205360846
More dirty laundry surfaces for Queensland Labor,Ian Townsend (Reporter); Mark Colvin,2001-01-10,ABC Radio. PM Archive,An inquiry thats been looking into allegations of electoral rorting of the Labor Party has heard that a member of the Beattie Government was falsely enrolled to vote in the mid 1980s The Member for,Queensland;  Labor;  Kaiser;  MP;  resign;  enrolment;  rort;  Beattie; Government and Politics Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232136.htm,http://trove.nla.gov.au/version/205360848
Winemaker flags wine in a can proposal,Emma Simkin (Reporter); Mark Colvin,2001-01-10,ABC Radio. PM Archive,With the problems associated with cork in wine bottles and the move towards using synthetic corks a perhaps even less appealing idea has emerged,wine;  can;  tinnie;  winemaker;  Victoria;  trend;  corks;  bottles;  Business;  Economics and Finance Business; Economics and Finance -- Industry Lifestyle and Leisure,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232138.htm,http://trove.nla.gov.au/version/205360850
Chase for Skase closes in,Mark Willacy (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,The fugitive Australian businessman Christopher Skase could soon be forced out of his Majorca mansion with confirmation today that Spain has activated an Expulsion Order against him But that doesnt,christopher;  skase;  fugitive;  businessman;  spain;  majorca;  court;  vanstone; Law;  Crime and Justice -- Laws Business; Economics and Finance Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232534.htm,http://trove.nla.gov.au/version/205360841
Early election likely in Qld,Ian Townsend (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,On the other side of the country Queensland Premier Peter Beattie says hes going to spend the next couple of weeks asking Queenslanders if they want an early election but Mr Beattie says he wants,queensland;  politics;  rorts;  fraud;  electoral;  inquiry;  sheperdson;  kaiser; Government and Politics Government and Politics -- Elections Government and Politics Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232544.htm,http://trove.nla.gov.au/version/205360843
Rafter speculates on retirement,John Lombard (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,Pat Rafter started out the hard way As a teenager he doggedly worked his way around the international tennis circuit determined to break into the big time He went on to win the US Open twice and,tennis;  rafter;  pat;  retirement; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232547.htm,http://trove.nla.gov.au/version/205360845
Employment bounces back,Mark Simkin (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,It seems every day we get another indication that the economy is getting weaker and that the case for a cut in interest rates is getting stronger Today it was jobs data which showed a better than e,employment;  jobs;  government;  figures;  markets;  unemployment; Community and Society -- Unemployment Business;  Economics and Finance -- Economic Trends Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232533.htm,http://trove.nla.gov.au/version/205360840
Labor under pressure ahead of WA election,David Weber (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,Its only the second day of the election campaign in Western Australia and already the Opposition Labor Party is in a defensive position on several fronts - Leader Geoff Gallop is still fending off qu,western;  australia;  election;  court;  labor;  liberal;  politics; Government and Politics Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232535.htm,http://trove.nla.gov.au/version/205360842
Mouse virus sparks fears of terrorist implications,Emma Simkin (Reporter); Mark Colvin,2001-01-11,ABC Radio. PM Archive,Its the kind of thing sci-fi thrillers are made of but unfortunately this is the real thing not fiction Australian scientists have inadvertently created a mouse virus that kills every one of its vi,mouse;  virus;  terrorism;  weapon;  immune;  scientists; Science and Technology,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232545.htm,http://trove.nla.gov.au/version/205360844
Magistrate to decide next week if Long will stand trial,ian townsend (Reporter); Mark Colvin,2001-01-12,ABC Radio. PM Archive,A Magistrate has told a Brisbane court he believes there is sufficient evidence for the man accused of burning down the Childers backpacker hostel to stand trial Robert Paul Long pleaded not guilty i,childers;  backpacker;  fire;  arson;  long; ; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232918.htm,http://trove.nla.gov.au/version/205360835
Melbourne choked by bushfire smoke,giulia baggio (Reporter); Mark Colvin,2001-01-12,ABC Radio. PM Archive,Melbournians woke with the smell of smoke in their nostrils and in their homes this morning prompting thousands of calls to the emergency services Overnight the suburbs and much of southern Victoria,bushfire;  smoke;  melbourne;  fire; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232923.htm,http://trove.nla.gov.au/version/205360837
Shakespeare on speed,leigh sales (Reporter); Mark Colvin,2001-01-12,ABC Radio. PM Archive,Reading watching or listening to Shakespeare is an enjoyable pastime but it can be intimidating too So try digesting all of his 37 plays in just an hour-and-a-half,shakespeare;  macbeth;  arts; Arts and Entertainment,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232921.htm,http://trove.nla.gov.au/version/205360839
WA parties vow to do away with preliminary court hearings,david weber (Reporter); Mark Colvin,2001-01-12,ABC Radio. PM Archive,The major political parties in Western Australia have vowed to do away with committals and preliminary court hearings and allow the Director of Public Prosecutions to bring people directly to trial T,DPP;  committals;  WA; ; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232920.htm,http://trove.nla.gov.au/version/205360836
Scientists create first monkey clone,emma simkin (Reporter); Mark Colvin,2001-01-12,ABC Radio. PM Archive,Scientists in the United States have created the worlds first genetically modified monkey They hope this will be the first in a long line of animals that can help create genetic cures to a range of,monkey;  science;  clone; ; Science and Technology,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s232922.htm,http://trove.nla.gov.au/version/205360838
El Salvador President calls for foreign aid,Rachel Mealey (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,The President of the Central American country of El Salvador has called on foreign governments to donate 3 000 coffins to bury those whove died in the earthquake that has hit his country at the weeke,earthquake;  El Salvador;  aid;  foreign;  volunteers;  mudslide; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233810.htm,http://trove.nla.gov.au/version/205360829
Opposition asks for please explain on IT debacle,Mark Willacy (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,The Opposition is calling on the Finance Minister to appear before a Senate inquiry over the IT outscourcing debacle,IT;  outsourcing;  Opposition; Government and Politics Government and Politics Science and Technology,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233812.htm,http://trove.nla.gov.au/version/205360831
Mad Cow disease opens up Australian beef market,John Taylor (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,As Europe grapples with the spread of BSE or Mad Cow Disease new markets could be opening up for Australian beef producers Beef exports from Britain have contaminated cattle herds in a number of E,beef;  bse;  mad cow disease; Business;  Economics and Finance -- Economic Trends Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233816.htm,http://trove.nla.gov.au/version/205360833
Calls for Finance Minister to resign over IT outsourcing,Mark Willacy (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,Calls from the Federal Opposition for the Finance Minister John Fahey to resign over his handling of the Governments IT outsourcing programme are becoming louder,IT;  outsourcing;  Opposition; Government and Politics Government and Politics Science and Technology,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233811.htm,http://trove.nla.gov.au/version/205360830
Australian petroleum company fights takeover bid,Luisa Saccotelli (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,The Australian exploration company Woodside Petroleum is going into overdrive to try and ward off a takeover bid by the giant multinational Shell,petroleum;  exploration;  takeover; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233813.htm,http://trove.nla.gov.au/version/205360832
Southern states suffer sweltering heats,Leigh Sales (Reporter); Mark Colvin,2001-01-15,ABC Radio. PM Archive,Victorians and South Australians have been suffering from sweltering 40 degree heat today and indeed over the last day or two,heat;  temperatures;  Victoria;  NSW; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s233817.htm,http://trove.nla.gov.au/version/205360834
Vice Chancellors reject allegations of bought degrees,Rebecca Carmody (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,The organisation representing Australian Vice Chancellors has angrily rejected allegations of money being offered in exchange for better marks for students at some institutions,degrees;  education;  senate inquiry;  Vice Chancellor; Education Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234251.htm,http://trove.nla.gov.au/version/205360823
Vanstone rejects invitation to inspect Skase's medical records,Mark Willacy (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,Justice Minister Amanda Vanstone is saying thanks but no thanks to the extraordinary offer by the doctor treating Christopher Skase to reveal details of his patients medical records,Skase;  chase;  businessman;  medical records; Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234255.htm,http://trove.nla.gov.au/version/205360825
WA unhealthy in election lead-up,David Weber (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,Nurses at a childrens hospital in Perth have flagged bed closures as part of a campaign for better pay and conditions With the election campaign in Western Australia less than a week old the State,nurses;  pay rise;  election;  WA; Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234257.htm,http://trove.nla.gov.au/version/205360827
Mark Waugh to face ICC corruption investigators,Rachel Mealey (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,Mark Waugh will be interviewed by investigators next month over his alleged involvement in crickets betting and match-fixing scandal as part of the worldwide corruption inquiry,Mark Waugh;  cricket;  inquiry;  corruption; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234252.htm,http://trove.nla.gov.au/version/205360824
Black market of stolen mobile phones widens,Leigh Sales (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,Statistics show that during the past two years theres been a staggering 69 per cent increase in mobile phone thefts,mobile phones;  theft;  black market; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234256.htm,http://trove.nla.gov.au/version/205360826
Nth Korean leader begins secret Chinese visit,Tom O'Byrne (Reporter); Mark Colvin,2001-01-16,ABC Radio. PM Archive,The North Korean leader Kim Jong Il has just started a mysterious and secret visit to China Its his second in less than eight months but the Chinese Foreign Ministry wont confirm or deny that K,North Korean leader;  Beijing;  China; Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234258.htm,http://trove.nla.gov.au/version/205360828
OPEC ministers meet to cut oil production,Rebecca Carmody (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,OPEC ministers are meeting in Vienna today and there are strong indications they will announce a bigger than expected cut to production The markets had been preparing for a cut of 1 5 million barrel,OPEC;  oil production;  cuts;  ministers;  meeting; Business;  Economics and Finance -- Economic Trends Business; Economics and Finance -- Economic Trends,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234758.htm,http://trove.nla.gov.au/version/205360817
Beattie tipped to take early poll,Kirsten Aiken (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,In Queensland the Labor Premier Peter Beattie is confident that the worst of the fall-out from the Shepherdson Inquiry into electoral rorting is behind him And the reason Mr Beattie claims - anothe,Beattie;  poll;  election;  CJC;  inquiry; Government and Politics Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234760.htm,http://trove.nla.gov.au/version/205360819
Sweden urges Australia to change attitude on asylum seekers,Heather Ewart (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,On the eve of a visit to Stockholm by the Immigration Minister Philip Ruddock the Swedish Government has raised doubts about Australias way of handling asylum seekers,Sweden;  asylum seekers; Government and Politics Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234762.htm,http://trove.nla.gov.au/version/205360821
Govt plays down fears of petrol price rise,Mark Willacy (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,Australias Foreign Minister Alexander Downer says while hes disappointed with OPECs reported decision it was expected and he warns the cartel could have cut production even more drastically,OPEC;  oil production;  cuts;  ministers;  meeting;  petrol; Business;  Economics and Finance -- Economic Trends Government and Politics Business; Economics and Finance -- Economic Trends,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234759.htm,http://trove.nla.gov.au/version/205360818
Report indicates future for online retailers,Leigh Sales (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,Despite the highly publicised failures of many dot coms in the past year and the troubles facing the worlds largest online retailer Amazon Internet commerce is far from dead at least according to,dot.com;  Internet;  retail; ; Science and Technology Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234761.htm,http://trove.nla.gov.au/version/205360820
Sporting brands target walking billboards,Rachel Mealey (Reporter); Mark Colvin,2001-01-17,ABC Radio. PM Archive,Colour flamboyance and fashion Theyre words usually associated with Melbournes Spring Racing Carnival rather than the Australian Open Tennis Tournament But this year it seems the sporting brand,sport;  brands;  tennis;  clothes; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s234763.htm,http://trove.nla.gov.au/version/205360822
Petrol prices set to rise,Mark Simkin (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,The cost of filling up is going up again Its estimated OPECs decision to cut oil production will increase pump prices by around five cents a litre But the implications of the cartels decision are,petrol;  price;  OPEC;  excise;  government;  Government and Politics Business; Economics and Finance -- Economic Trends,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235259.htm,http://trove.nla.gov.au/version/205360812 206950119
Opposition warns national air safey is at risk,Mark Willacy (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,The Federal Opposition is warning that national air safety will be put at risk if a controversial plan to shut special air traffic control units goes ahead The board of Airservices Australia will tom,air safety;  Opposition;  airport;  plan;  government;  Business; Economics and Finance -- Industry -- Transport Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235254.htm,http://trove.nla.gov.au/version/205360810
Trade Minister defends fuel excise decision,Mark Willacy (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,To discuss the renewed calls for a freeze in the fuel excise the Trade Minister and Acting National Party Leader Mark Vaile has been speaking to Mark Willacy in Canberra,petrol;  price;  OPEC;  excise;  government;  Business; Economics and Finance -- Economic Trends Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235260.htm,http://trove.nla.gov.au/version/205360813
Opening of Australia's first injection room delayed,Rachel Mealey (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,The opening date for Australias first legalised injecting room has been delayed yet again,heroin;  injecting room;  opening;  Uniting Church; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235262.htm,http://trove.nla.gov.au/version/205360815
Communications Minister defends Telstra's fee structure,Rebecca Carmody (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,The Federal Communications Minister Senator Richard Alston has defended Telstras new fee structure He says the monthly increase in line-rentals of $2 20 to more than $17 is a win for its customers,Telstra;  fees;  Internet;  PCs;  Minister; Information and Communication Government and Politics,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235255.htm,http://trove.nla.gov.au/version/205360811
Shell chairman rejects Woodside takeover concerns,David Weber (Reporter); Mark Colvin,2001-01-18,ABC Radio. PM Archive,The chairman of Shell Australia has rejected the Prime Ministers reported concerns that Woodside would become a branch office of Shell if its takeover bid goes ahead,Shell;  takeover;  chairman;  Prime Minister;  Woodside;  Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/stories/s235261.htm,http://trove.nla.gov.au/version/205360814
