title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sounds of Summer: The Canning Stock Route,"David Mark (Reporter); Hello, I'm Elizabeth Jackson. As part of the Abc's summer season, we now present a Current Affairs Special.They say history is written by the victors.The Canning Stock Route that cut through Western Australia's deserts a hundred years ago had a massive impact on the Aboriginal people who lived there.And while the story of Alfred Canning, who surveyed the route and the drovers who followed him is relatively well known, the fate of the Indigenous people who were displaced by the stock route is not.Now a new art project is trying to change all of that.David Mark reports from the Canning Stock Route.(sound of birds and singing)David Mark",2008-01-01,ABC Radio. PM,They say history is written by the victors The Canning Stock Route that cut through Western Australias deserts a hundred years ago had a massive impact on the Aboriginal people who lived there Whil,Canning Stock Route;  Alfred Canning;  drovers;  tourists;  Aboriginal artists;  John Carty;  Willuna;  Tim Acker;  FORM;  Balgo;  Clifford Brooks;  Rover Thomas;  Eubena Nampitjin;  James Canning; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) Rural,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2129767.htm,http://trove.nla.gov.au/version/205378090
Sounds of Summer: Youth mental health,Michael Turtle (Reporter); Elizabeth Jackson,2008-01-02,ABC Radio. PM,A generation crippled - its the way experts are starting to talk about the effect mental health problems are having on young people In Australia hundreds of thousands will suffer some sort of menta,sounds of summer;  youth mental health;  Ian Hickie;  Patrick McGorry;  Orygen;  Kate Onslow;  Nick Newling;  Richard Eckersley;  Andrea Lloyd;  Simon Cowap;  Blake Hamilton;  Beyondblue;  Gordon Parker; ; Community and Society -- Youth Health -- Environmental Health Health -- Mental Health Rural -- Rural Youth,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2123391.htm,http://trove.nla.gov.au/version/205378089
Sounds of Summer: Aceh,Joanna McCarthy (Reporter); Elizabeth Jackson,2008-01-03,ABC Radio. PM,The province of Aceh had a long and proud history of resisting violent attacks from the outside But on December 26th 2004 it was unable to withstand the force of a wave that swept its coastline and,sounds of summer;  ache;  separatists;  Azwar Hazan;  Ibu Cud;  Banda Aceh;  Ray Benson;  James Bean;  Dennis Heffernan;  Aguswandi;  Aceh Reintegration Board;  Rizal Sukma;  M Najib;  Jeff Herbert;  logica;  Nur Juli; ; Community and Society -- Globalisation Community and Society -- Leadership Community and Society -- Multiculturalism Community and Society -- Race Relations,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2123395.htm,http://trove.nla.gov.au/version/205378088
Sounds of Summer: NT intervention,Sara Everingham (Reporter); Elizabeth Jackson,2008-01-04,ABC Radio. PM,For the Northern Territorys Indigenous people 2007 was a turbulent year The former prime minister John Howard and his minister for Indigenous Affairs Mal Brough effectively took over the Northern Te,sounds of summer;  intervention;  Des Rogers;  Alison Anderson;  Eileen Hoosan;  Charlie Fletcher;  Hermannsburg;  Kerrianne Cox;  Nadine Wicker;  Mildred Inkamala;  Gus Williams;  Mal Brough;  HELEN KANTAWARRA;  Pat Turner;  harry wilson;  STEVE VAUGHAN; ; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Indigenous Culture Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Stolen Generations Community and Society -- Leadership,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2123398.htm,http://trove.nla.gov.au/version/205378087
US recession fears bring Aust market down,Samantha Donovan (Reporter); Brigid Glanville,2008-01-07,ABC Radio. PM,The Australian sharemarket wiped off $34-billion today as fears grow the United States is heading into recession Australian economists arent convinced that a recession is guaranteed but are confiden,Australian stockmarket;  Wall Street;  recession;  Dow Jones Index;  Craig James;  Saul Eslake;  retail spending;  housing market;  employment;  corporate sector;  commodity prices; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2133479.htm,http://trove.nla.gov.au/version/205378082
Anti-whaling groups angry over video's racism claim,Ashley Hall (Reporter); Brigid Glanville,2008-01-07,ABC Radio. PM,Theres been a furious response to a 10-minute video posted on the You Tube website which uses graphic images of the killing of kangaroos and dingoes to decry Australias opposition to whaling The v,YouTube;  whaling;  Cronulla race riots;  Western Australian Dingo Association;  Nic Papalia;  Leigh Mullan;  White Australia Policy;  Stephen Smith;  Rob Nicoll;  Greg Hunt;  Oceanic Viking; Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Rural -- Fishing; Aquaculture,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2133481.htm,http://trove.nla.gov.au/version/205378084
NSW flood damage estimated at $20-million,Michael Edwards (Reporter); Brigid Glanville,2008-01-07,ABC Radio. PM,The clean up from flooding in north-east NSW continues with some communities expected to be isolated for several more days Estimates of the damage run at over $20-million with more rain forecast for,natural disaster zone;  Richmond River;  Coraki;  Woodburn;  Morris Iemma;  Lismore;  Richmond Valley;  Tweed;  Kyogle;  Ernie Bennett;  Bonoo Bonoo River;  Cabbage Tree Island;  Charlie Cox;  Clarence River;  Casino;  NSW Flood Warning Centre;  Kymbal Mann; Disasters and Accidents -- Floods Environment -- Rivers Weather -- Storm,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2133480.htm,http://trove.nla.gov.au/version/205378083
Clinton battles Obama in New Hampshire,Michael Rowland (Reporter); Brigid Glanville,2008-01-07,ABC Radio. PM,Democrat Senator Hillary Clinton is struggling to keep her presidential bid alive in the bitterly contested New Hampshire primary Shes working desperately to avoid another loss to Senator Barack Oba,Hillary Clinton;  New Hampshire;  Barack Obama;  Iowa Caucus;  David Axelrod; Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2133483.htm,http://trove.nla.gov.au/version/205378085
India to appeal against Harbhajan's suspension,Tom Iggulden (Reporter); Brigid Glanville,2008-01-07,ABC Radio. PM,The Indian cricket board says the teams current tour of Australia will go ahead saying reports its been cancelled are incorrect The team was supposed to travel to Canberra today for a tour match,Indian Cricket Board;  Harbhajan Singh;  Steve Bucknor;  Andrew Symonds;  Gideon Haigh;  Cricket Australia;  James Sutherland;  Anil Kumble;  Ricky Ponting; Community and Society -- Race Relations Sport -- Cricket,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2133484.htm,http://trove.nla.gov.au/version/205378086
India satisfied with ICC measures,Lindy Kerin (Reporter); Brigid Glanville,2008-01-08,ABC Radio. PM,The Board of Control for Cricket in India says its happy the umpire Steve Bucknor has been dropped The BCCIs Vice President Rajiv Shukla spoke to PM,Board of Control for Cricket in India;  Steve Bucknor;  Rajiv Shukla;  ICC; Sport -- Cricket,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2007/s2134314.htm,http://trove.nla.gov.au/version/205378077
