title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Euro falls to lowest level since 2006 against US dollar,Eleanor Hall; Sue Lannin (Reporter),2015-01-06,ABC Radio. The World Today,"Greeks will go to the polls later this month and there are concerns that Greece may leave the Eurozone, the European currency union. Overnight the Euro currency fell to its lowest point in nearly nine years against the greenback. The plunge and a big fall in the price of oil sent shockwaves through global sharemarkets.",Richard Grace;  Justin Urquhart Stewart;  Euro;  US dollar;  Greece; Europe; Business; Economics and Finance -- Money and Monetary Policy,Australian Broadcasting Corporation,Copyright 2015 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2014/s4158192.htm,http://trove.nla.gov.au/version/210510757
Fears women at risk are attempting 'self-abortion',Eleanor Hall; Alison Branley (Reporter),2015-01-06,ABC Radio. The World Today,"There's growing concern women are putting themselves in danger by attempting to terminate unwanted pregnancies at home without medical supervision. For the first time, a Queensland-based advocacy service has documented the reports it's received about cases of attempted 'self-abortion'. It told a Federal Government inquiry into domestic violence that controlling partners and difficulties accessing abortions are often to blame.",abortion;  domestic violence;  children by choice; inquiry; Health -- Reproduction and Contraception -- Abortion,Australian Broadcasting Corporation,Copyright 2015 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2014/s4158186.htm,http://trove.nla.gov.au/version/210510759
Federal Opposition concerned about new temporary skilled work visa plan,Nick Grimm (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,The Department of Immigration says the new skilled visa category is part of proposal paper only at present and that the Government would not comment on it prior to public submissions closing at the e,immigration; 457 Visas; unions; Richard Marles; skilled workers; immigration department; Community and Society--Immigration,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158754.htm,http://trove.nla.gov.au/version/210515486
Unions slam new short term visa plan for skilled foreign workers,Sue Lannin (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,The nations peak union body has slammed a plan by the Immigration Department to make it easier to allow skilled foreign workers to come to Australia A new paper from the Department proposes a new sh,Kate Carnell; Ged Kearney; Stephen Durkin; industrial relations; skilled migration; economy; employment; Community and Society--Immigration,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158671.htm,http://trove.nla.gov.au/version/210515485
Fair Work Ombudsman tells bakeries to lift game on worker entitlements,Pat McGrath (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,Australias workplace watchdog has told bakery owners to make sure theyre paying their staff properly The Fairwork Ombudsman has found 200 bakery workers in Victoria were underpaid a total of $150 0,industrial relations; work; fair work ombudsman; work; workplace law; unions; ,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158675.htm,http://trove.nla.gov.au/version/210515487
Oxfam calls on Australia to dig deeper as Lebanon cracks down on Syrian refugees,Lexi Metherell (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,Lebanon has been flooded with Syrian refugees and has now introduced visa requirements for Syrians for the first time The UNHCR is worried about the implications and is calling on the international,oxfam australia; syria; refugees; unhcr; united nations; lebanon; ben murphy; Community and Society--Immigration--Refugees,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158690.htm,http://trove.nla.gov.au/version/210515488
Queenslanders decide on issues for election on January 31st,Nance Haxton (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,Queensland Premier Campbell Newman has warned bikies he will run them out of Queensland if the LNP is re-elected He pushed the LNPs strong stance on Law and Order at the Gold Coast this morning in d,election; Queensland; Campbell Newman; Annastacia Palazszczuk; Cairns; Gold Coast; assets; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158696.htm,http://trove.nla.gov.au/version/210515490
"Fire-fighters battle tough conditions, as residents say thanks",Natalie Whiting (reporter); Nick Grimm (compere),2015-01-07,ABC Radio. The World Today,Firefighters in Adelaide say if they can get through todays dangerous conditions they will have the upper hand on the fire High temperatures and winds are causing concern but the Country Fire Servi,fire; south australia; Adelaide; Sampson Flat; bushfire; firefighter; weather; cfs; Kersbrook; Disasters and Accidents--Fires--Bushfire,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2014/s4158692.htm,http://trove.nla.gov.au/version/210515489
Police raid apartment in hunt for terror suspects as France reels,Lexi Metherell (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,Around 12 hours after 12 people were killed in the late morning attack on the French satirical publication Charlie Hebdo elite anti-terror forces launched a raid on an apartment block in Reims in n,"terrorism; paris; charlie hebdo; france; francois hollande; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159375.htm,http://trove.nla.gov.au/version/210535455
Charlie Hebdo attackers appeared calm and organised: analyst,Barbara Miller (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,As the video of the attacks has demonstrated the attackers behaviour was cool calculated and callous There appeared to be no sense of panic in their demeanour as they made their escape Analysts s,"france; terrorism; Charlie hebdo; Paul Cornish,; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159391.htm,http://trove.nla.gov.au/version/210535457
PM announces bushfire payments of around $4 million,Natalie Whiting (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,Prime Minister Tony Abbott has spent the morning meeting with fire fighters who have been battling a bushfire in the Adelaide hills The fire is now mostly under control and the number of houses lost,"tony abbott; bushfires; one tree hill; Adelaide hills,; Disasters and Accidents--Fires--Bushfire",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159383.htm,http://trove.nla.gov.au/version/210535459
Impact of Charlie Hebdo attack will be felt in France for years,Nick Grimm (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,French media was quick to broadcast images of the gunmen carrying out their attack including their movements as they left the offices of Charlie Hebdo and proceeded to calmly shoot and kill two nearb,"Charlie Hebdo; terror; attack; cartoon; journalist; freedom of speech; annette young; france-24; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159379.htm,http://trove.nla.gov.au/version/210535456
Charlie Hebdo attack an assault on free press: Barack Obama,Michael Vincent (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,The Charlie Hebdo magazine has long courted controversy Today its editorial director Stephane Charbonnier was hunted down and killed in his office The US president Barack Obama says the Paris attack,"Charlie hebdo; attack; terrorism; free press; barack obama; Stephane Charbonnier; journalism; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159382.htm,http://trove.nla.gov.au/version/210535458
'Text neck' is a pressure of modern life causing spinal problems for younger patients,Nick Grimm (reporter); Nick Grimm (compere),2015-01-08,ABC Radio. The World Today,Texting via countless messaging apps has helped revolutionise the way human beings keep in touch with each other But theres growing concern amongst health professionals about a condition thats been,text; message; posture; neck; spine; spinal; bowling ball; smart device; mobile phone; Dr Kenneth Hansraj; Health--Pain,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159393.htm,http://trove.nla.gov.au/version/210535460
Qld Deputy Opposition Leader resigns three weeks out from election,Eleanor Hall; Stephanie Smail (Reporter),2015-01-09,ABC Radio. The World Today,"Queensland's Deputy Opposition Leader Tim Mulherin has announced his retirement, three weeks away from the state election. The long-serving MP was one of only seven Labor politicians to win his seat in 2012. He's retiring to care for his family and his health. <BR>",Tim Mulherin;  retiring;  Queensland Labor;  Annastacia Palaszczuk;  deputy leader;  opposition;  Queensland Parliament;  Anne Tiernan; Griffith University; Government and Politics,Australian Broadcasting Corporation,Copyright 2015 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2015/s4159931.htm,http://trove.nla.gov.au/version/210537515
"French attacker trained with Al Qaeda in Yemen, authorities say",Pat McGrath (reporter); Nick Grimm (compere),2015-01-09,ABC Radio. The World Today,Authorities in France and the United States say one of the brothers behind the Paris terrorist attack may have been trained by Al Qaeda in Yemen Thousands of police are still searching for the pair,"paris; terrorism; al qaeda; charlie hebdo; security; france; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159914.htm,http://trove.nla.gov.au/version/210537512
Republish controversial Charlie Hebdo cartoons? Media faces difficult decisions,Nick Grimm and Craig McMurtrie (reporter); Nick Grimm (compere),2015-01-09,ABC Radio. The World Today,Prime Minister Tony Abbott has today urged journalists in Australia to not self-censor when covering the Charlie Hebdo story But when words and pictures have the power to provoke terrible acts of vio,"Charlie Hebdo; Nick Grimm; Craig McMurtrie; self censor; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160022.htm,http://trove.nla.gov.au/version/210537513
Getting cancer again: new study on minimising risk around breast implants,Nick Grimm (reporter); Nick Grimm (compere),2015-01-09,ABC Radio. The World Today,Doctors are now warning about a rare complication facing women who undergo breast augmentation - a risk they can go on to develop cancer again Cosmetic surgeons have known for some time that theres,Health--Medical Research,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159945.htm,http://trove.nla.gov.au/version/210537517
Cautious consumers put the brakes on spending in November,Sue Lannin (reporter); Nick Grimm (compere),2015-01-09,ABC Radio. The World Today,The latest snapshot of the nations spending habits has just been released Retail trade figures for November from the Bureau of Statistics show cautious consumers pulled back at the shops Over the m,"Felicity Emmett; retail trade; economy; Christmas sales; Business, Economics and Finance--Economic Trends",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159929.htm,http://trove.nla.gov.au/version/210537514
Stem cell therapy regulation raises questions for patients and practitioners,Alison Branley (reporter); Nick Grimm (compere),2015-01-09,ABC Radio. The World Today,Theres been growing concern that some Australian doctors have been conducting experimental stem cell transplants without any regulations in place The therapies are used to treat conditions ranging f,stem cell; multiple sclerosis; regulation; Science and Technology--Stem Cells,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4159937.htm,http://trove.nla.gov.au/version/210537516
Coup allegations against Sri Lanka's former president worth investigating: Gordon Weiss,Eleanor Hall (reporter); Ashley Hall (compere),2015-01-12,ABC Radio. The World Today,Sri Lankas new president Maithripala Sirisena is vowing to investigate allegations that the former president plotted with the military to stage a coup once it was clear he had lost last weeks elect,Maithripala Sirisena; sri lanka; Mahinda Rajapaksa; Government and Politics--World Politics,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160815.htm,http://trove.nla.gov.au/version/210543775
Job ads rise not expected to lower official unemployment rate ,Peter Ryan (reporter); Eleanor Hall (compere),2015-01-12,ABC Radio. The World Today,Business editor Peter Ryan says private data showing an increase in job advertisements might not necessarily translate into a fall in official unemployment According to the ANZ job advertisements ro,"ANZ Job Advertisement Series; Warren Hogan; unemployment; ABS; Business, Economics and Finance--Industry--Housing",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160812.htm,http://trove.nla.gov.au/version/210543777
Paris unity march: city sees its biggest demonstration in living memory,Mary Gearin (reporter); Eleanor Hall (compere),2015-01-12,ABC Radio. The World Today,More than a million people have taken to the streets of Paris in a unity march following the recent terrorist attacks The event was not just a statement to terrorists it was an act of healing for a,"Paris unity march; terrorism; Charlie hebdo; je suis Charlie; paris march; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160811.htm,http://trove.nla.gov.au/version/210543774
Narendra Modi vows to clean up rubbish and pollution in India,Stephanie March (reporter); Eleanor Hall (compere),2015-01-12,ABC Radio. The World Today,Indias prime minister Narendra Modi has vowed that Indias cities which are some of the worlds most polluted and rubbish filled will be clean by 2019 Its a clean-up job many say seems impossible,rubbish; garbage; pollution; Narendra Modi; Environment--Pollution--Land Pollution,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160816.htm,http://trove.nla.gov.au/version/210543776
"Outback rain isolates communities, brings relief to farmers",Natalie Whiting (reporter); Eleanor Hall (compere),2015-01-12,ABC Radio. The World Today,Rare waterfalls are running down Uluru and several roads are closed isolating communities as heavy rain hits the Northern Territory and South Australia Falls of up to 200 millimetres have been reco,outback; rain; weather; Northern Territory; South Australia; farmers; rural; Alice Springs; Weather--Rainfall,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160836.htm,http://trove.nla.gov.au/version/210543779
Internet speed rankings see Australia drop to 44 in world,Samantha Donovan (reporter); Eleanor Hall (compere),2015-01-12,ABC Radio. The World Today,The latest State of the Internet report from US based Akamai Industries has ranked Australia 44th in the world for internet connection speed Dr Mark Gregory from RMIT University says Australia will k,internet; broadband; Akamai Industries; national broadband network; Dr Mark Gregory; Rmit University; Information and Communication--Internet,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4160829.htm,http://trove.nla.gov.au/version/210543778
Al Jazeera staff debate Paris massacre,Peter Lloyd (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,A furious free speech debate is raging inside the news organisation Al Jazeera over how to cover the French terrorism story,"Paris; terrorism; Charlie Hebdo; al jazeera; media; free expression; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161376.htm,http://trove.nla.gov.au/version/210546502
ASIC cracking down on dodgy mining companies,Business editor Peter Ryan (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,Business editor Peter Ryan speaks with ASIC commisioner John Price on the corporate watchdogs crackdown on Australian companies spruiking dodgy assets overseas ASIC warns investors could get burned,"Australian Securities & Investments Commision; ASX; John Price; mining companies; Business, Economics and Finance--Consumer Protection",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161380.htm,http://trove.nla.gov.au/version/210546503
Increase in hospital admissions prompts review of prescription education,Stephanie Smail (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,There are calls for an overhaul of how doctors are taught to prescribe drugs as the number of patients hospitalised for mistakes increases The Pharmaceutical Society of Australia says up to 100 000,Professor Lisa Nissen; Pharmaceutical Society of Australia; Queensland University of Technology; Dr Brian Morteon; Australian Medical Association; prescription; drug; medicine; hospital; Health--Pharmaceuticals,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161383.htm,http://trove.nla.gov.au/version/210546505
Cyclists will ride through bushfire ravaged landscape,Natalie Whiting (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,Cyclists in the Tour Down Under will ride through areas of the Adelaide Hills hit by this months bushfires Inspectors have ruled that the route will be safe for cyclists next week The South Austral,"Tour Down Under; cyclist; bushfire; Cadel Evans; Adelaide; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161422.htm,http://trove.nla.gov.au/version/210546507
NSW Government announced one-year review of anti-violence lockout laws,Will Ockenden (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,The NSW Government has announced that it will review the laws it introduced to reduce alcohol fuelled violence a year ahead of schedule The government brought in the tough liquor laws last year in r,"law; alcohol; liquor; Law, Crime and Justice--Crime Prevention",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161381.htm,http://trove.nla.gov.au/version/210546504
NZ Navy find two illegal fishing boats in Southern Ocean,Felicity Ogilvie (reporter); Eleanor Hall (compere),2015-01-13,ABC Radio. The World Today,The New Zealand government is calling the illegal fishing operation they have found in the Southern Ocean crooks The fishing boats are using nets that have been banned by the fishing regulator beca,"NZ Navy illegal fishing boats in Southern Ocean; Law, Crime and Justice--Illegal Fishing",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4161384.htm,http://trove.nla.gov.au/version/210546506
Abbott and Muslim community back Charlie Hebdo's freedom of speech,Alexandra Kirk (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,The Prime Minister and Keysar Trad from the Islamic Friendship Association of Australia have expressed support for the French satirical magazine Charlie Hebdo which depicts Mohammed shedding a tear an,Charlie Hebdo; mohammed; tear; forgiveness; muslim; racial discrimination act; free speech; abbott; Information and Communication--Censorship,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162006.htm,http://trove.nla.gov.au/version/210548179
Journalists express admiration for Charlie Hebdo employees,Mary Gearin (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,The latest edition of Charlie Hebdo will hit French streets in just a few hours it will once again controversially feature the figure of Mohammed The surviving employees of the magazine put it toget,"Charlie hebdo; Gregory blachier; luz; reuters; cartoonist; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162012.htm,http://trove.nla.gov.au/version/210548181
Terror laws curb media freedoms,Peter Lloyd (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,Prime Minister Tony Abbott has been taking to the airwaves since the Paris terror attacks to proclaim that Islamists hate the west for being free tolerant and open But the media in Australia now ope,terrorism legislation; Chris Warren; MEAA; Prime Minister; Tony Abbott; terrorism; freedom of speech; Information and Communication--Censorship,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162011.htm,http://trove.nla.gov.au/version/210548180
Human Rights Watch says Cambodian PM has long ruled through 'corruption and violence',Sarah Sedghi (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,Human Rights Watch has today marked three decades of Hun Sens rule in Cambodia by releasing a report which chronicles his leadership The report calls his leadership corrupt and self-serving while a,"Hun Sen; Cambodia; Cambodian Government; Cambodian Prime Minister; Human Rights Watch; Brad Adams; Hong Lim; Law, Crime and Justice--Rights--Human",Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162014.htm,http://trove.nla.gov.au/version/210548183
How secure is democracy in Europe?,Eleanor Hall (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,While French journalists may be expressing optimism a close watcher of European politics says the Paris attacks have exposed the fragility of democracy not just in France but throughout Europe Prof,Professor John Keane; Sydney University; Democracy and Media Decadence; Paris; Charlie Hebdo; Information and Communication--Censorship,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162013.htm,http://trove.nla.gov.au/version/210548182
Domestic violence leave offered to Telstra staff,Jennifer Macey (reporter); Eleanor Hall (compere),2015-01-14,ABC Radio. The World Today,Telstra is offering its 34 000 staff ten days off work if they experience violence or abuse at home The telco has joined a growing list of Australian companies offering special leave for domestic vio,Domestic Violence; leave entitlements; Telstra; Troy Roderick; White Ribbon; Libby Davies; ACTU Ged Kearney; abuse; harrassment; unions; enterprise agreements; Community and Society--Domestic Violence,Australian Broadcasting Corporation,,http://www.abc.net.au/worldtoday/content/2015/s4162015.htm,http://trove.nla.gov.au/version/210548184
Surprise fall in official jobless rate casts doubt on rate cut talk ,Eleanor Hall; Peter Ryan (Reporter),2015-01-15,ABC Radio. The World Today,"Business editor Peter Ryan analyses the unexpected fall in the official jobless rate. According to the ABS, the estimate for December unemployment fell to 6.1 per cent with 37,400 new full time jobs created. The surprise outcome saw the Australian dollar surge and puts new doubts on predictions that the Reserve Bank will cut the cash rate this year.",Employment;  unemployment;  Bureau of Statistics;  Paul Bloxham; HSBC; Community and Society -- Unemployment,Australian Broadcasting Corporation,Copyright 2015 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2015/s4162692.htm,http://trove.nla.gov.au/version/210549757
