title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Y2K bug doesn't bite,Michael Carey (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,Governments and industry around the world are pondering this week whether they were duped into spending hundreds of billions of dollars to thwart the Y2K bug And those countries which spent nothing,Y2K;  millennium bug;  cost;  year 2000; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76369.htm,http://trove.nla.gov.au/version/205215238
North Qld's Relaxation Games aims to rival Olympics,John Taylor (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,The Sydney 2000 Olympics are now just over eight months away But while SOCOG is busily getting ready deep in Cape York where a rival sporting event is being planned its a different story Peter St,relaxation;  games;  olympics;  cape york; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76380.htm,http://trove.nla.gov.au/version/205215247
Konrad Kalejs to return to Australia,Mark Tamhane (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,The 86-year-old Australian citizen accused of being a Nazi war criminal has said he plans to return home after his cover was blown in Britain For nearly a year Konrad Kalejs had been living quietly,nazi;  war crimes;  Konrad Kalegs; Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76379.htm,http://trove.nla.gov.au/version/205215245
Hijack hostages return home,Jonathan Harley (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,The 160 hostages freed from their eight day ordeal on New Years Eve are now back in the arms of friends and family But as they come to terms with their traumatic week the governments of India and,hijack;  hostages;  airoplane;  home;  India; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76377.htm,http://trove.nla.gov.au/version/205215243
Economic outlook too good for 2000,Denise Knight (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,Australias turbo-charged economy may perform too well over the coming year according to some economists They believe further interest rate rises are needed to stop the economy overheating and keep,economy;  business;  inflation;  2000;  outlook; Business;  Economics and Finance Business; Economics and Finance -- Economic Trends,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76375.htm,http://trove.nla.gov.au/version/205215241
Y2K panic used as profit making tool,Michael Vincent (Reporter); Annie White,2000-01-03,ABC Radio. AM Archive,The Y2K bug was not just a con but a panic which spiralled out of control according to a senior IT academic Professor of software systems engineering at the University College London Dr Antony Fin,Y2K;  millennium bug;  cost;  year 2000;  information technology; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76370.htm,http://trove.nla.gov.au/version/205215239
"Akhtar ban racist, says Pakistan official",Mark Willacy (Reporter); Annie White,2000-01-04,ABC Radio. AM Archive,Australian cricket officials are being accused of racism for their part in the banning of Pakistani fast bowler Shoaib Akhtar Secretary of the Pakistan Cricket Board Shafqat Rana says only Asian bow,cricket;  Shoaib Akhtar;  Pakistan;  Shafqat Rana;  bowling; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76573.htm,http://trove.nla.gov.au/version/205215237
UN police struggle to contain Dili crime,Geoff Thompson (Reporter); Annie White,2000-01-04,ABC Radio. AM Archive,In East Timor tensions are growing on the streets of DILI as UN civilian police struggle to control increasing incidents of violent crime Regular confrontations are occuring between East Timorese yo,Dili;  crime;  United Nations;  East Timor;  Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76571.htm,http://trove.nla.gov.au/version/205215236
Bank technology drive fails regional Australia: Govt,Fiona Reynolds (Reporter); Annie White,2000-01-04,ABC Radio. AM Archive,The Federal Government has accused Australias big banks of letting their customers down The Financial Services Minister Joe Hockey says they are forcing people in regional Australia to take up new,banking;  technology;  regional; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76567.htm,http://trove.nla.gov.au/version/205215235
Nazi hunters condemn Australia,Tim Palmer (Reporter); Annie White,2000-01-04,ABC Radio. AM Archive,Nazi hunting group the Simon Wiesenthal Centre has called on the Australian government to revoke Mr Kalejs citizenship The group says Australia now has a clearly worse record on pursuing war crimi,Konrad Kalejs;  Nazi;  Wiesenthal;  war crimes; Law; Crime and Justice -- Laws Community and Society -- History,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76562.htm,http://trove.nla.gov.au/version/205215234
Britain to deport Kalejs,Mark Tamhane (Reporter); Annie White,2000-01-04,ABC Radio. AM Archive,Britain has decided to wash its hands of Konrad Kalejs -- the 86-year old Australian citizen accused of being a Nazi war criminal The Blair government has served a notice on the Latvian-born Kalejs,Konrad Kalejs;  Britain;  war crime;  Australia; Law; Crime and Justice -- Laws Community and Society -- History,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76578.htm,http://trove.nla.gov.au/version/205215233
Confidence in Euro runs dangerously low,Michael Brissenden (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,It hasnt been a good year for the worlds newest currency Just over 12 months ago 11 EU nations joined forces to launch a single currency designed to rival the US dollar on international markets B,Euro;  European Union; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76831.htm,http://trove.nla.gov.au/version/205215232
Australian builder tells of frenzied ambush on Kokoda Track,Kirst O'Brien (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,A group of Australians has suffered a vicious attack and robbery on Papua New Guineas Kokoda Track The New South Wales Opposition MLC Charlie Lynn who has been taking tour groups along the track f,Kokoda Track;  Phillip Pinch;  Charlie Lynn;  Papua New Guinea; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76783.htm,http://trove.nla.gov.au/version/205215231
Farmers worried as bores pump Great Artesian Basin dry,Mark Willacy (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,There are warnings today that levels in the worlds largest underground water body -- Australias Great Artesian Basin -- are falling up to 100 metres Thousands of farmers and more than 70 communitie,Great Artesian Basin;  water;  bores;  John Elder;  John Seccombe; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76765.htm,http://trove.nla.gov.au/version/205215230
Qld threatens public housing selloff in funding fight,John Taylor (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,The Federal Government appears unfazed by the latest threat from Queensland The State Government is warning it may have to sell about twelve-and-a-half thousand public houses unless the Commonwealth,Robert Swarten;  public housing;  Queensland; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76764.htm,http://trove.nla.gov.au/version/205215229
Australian hostage reveals hijack terror,Jonathan Harley (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,Australian Peter Ward who was held hostage on the hijacked Indian airliner over Christmas has told his family he did not expect to live Peter Ward who is now in New Delhi has agreed to be photogra,Indian;  airliner;  hijack;  Peter Ward;  Anthea Mulakala;  Afghanistan;  New Delhi; Business; Economics and Finance -- Industry -- Transport,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76822.htm,http://trove.nla.gov.au/version/205215228
Top exporter marks Hobart bridge disaster anniversary,Fiona Reynolds (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,Today marks the 25th Anniversary of Hobarts Tasman Bridge disaster a moment etched in the States history A bulk carrier the Lake Illawarra ran off course and into a bridge pylon bringing down,Bob Clifford;  Hobart;  Tasman Bridge disaster;  Lake Illawarra; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76813.htm,http://trove.nla.gov.au/version/205215227
Bishop stands alone on Job Network criticism,Rebecca Barrett (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,A New South Wales bishop appears to be on his own in questioning the churchs involvement in the Job Network The bishop of Wagga Wagga William Brennan says hes not sure about whether job search age,William Brennan;  Catholic;  bishop;  Job Network;  New South Wales; Community and Society -- Religion and Beliefs,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76793.htm,http://trove.nla.gov.au/version/205215226
"Aust should encourage Latvia's Kalejs extradition, says Labor MP",David Spicer (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,The federal parliamentarian with Australias largest Jewish constituency has urged the Commonwealth to commence proceedings to extradite Kalejs back to Latvia,Konrad Kalejs;  Michael Danby;  war cimes;  Nazi;  Melbourne Ports;  Labor;  Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76775.htm,http://trove.nla.gov.au/version/205215225
Kalejs investigator says British decision a victory,Michael Carey (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,In the United States one of the first people to investigate Kalejs for crimes in his native Latvia during World War II says the decision by Britain not to charge him and to deport him is as good an o,Konrad Kalejs;  United Stares;  Eli Rosenbaum;  Britain;  war crimes;  Nazi; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76772.htm,http://trove.nla.gov.au/version/205215224
Latvia reopens Kalejs war crimes investigation,Annie White (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,Latvia has reportedly re-opened investigations into the wartime activities of the alleged Nazi war criminal Konrad Kalejs The Baltic nation has also indicated it may seek his extradition from Austra,Greville Janner;  Britain;  Holocaust Educational Trust;  Latvia;  Konrad Kalejs;  Nazi;  war crimes;  Law; Crime and Justice -- Laws Community and Society -- History,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76769.htm,http://trove.nla.gov.au/version/205215223
Interest rate rises panic world markets,Michael Vincent (Reporter); Annie White,2000-01-05,ABC Radio. AM Archive,The prospect of interest rate rises around the globe have panicked world equity markets In Europe the FTSE the Dax and the Cac 40 all plunged with investors across the Atlantic and the United Sta,equity markets;  Greg Valliere;  interest rates;  investment; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s76758.htm,http://trove.nla.gov.au/version/205215222
Special service marks Hobart's Tasman bridge disaster,Rebecca Carmody (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,On this morning 25 years ago the city of Hobart woke to the news its main bridge the Tasman had been cut in half A bulk ore carrier had run off course and into a bridge pylon bringing down a sect,Hobart;  Tasman Bridge;  disaster; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77098.htm,http://trove.nla.gov.au/version/205215221
British appoint asteroid taskforce,Rebecca Barrett (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,Is the UK going to save the world from an asteroid strike? Giant asteroid strikes have in recent years been the stuff of big budget movies but the British Government this week appointed a taskforce,asteroid;  comets;  Britain; Science and Technology,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77114.htm,http://trove.nla.gov.au/version/205215220
Solarium popularity concerns Cancer Council,Shane McLeod (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,How far are you prepared to go for a tan? In Victoria the Anti-Cancer Council is worried more of us are taking the so-called easy option turning to commercial solarium facilties in the bid to be bro,skin cancer;  tanning;  Victoria;  solarium;  Craig Sinclair;  Anti-Cancer Council; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77037.htm,http://trove.nla.gov.au/version/205215219
Young Liberals propose national monument for Aborigines,John Taylor (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,The Young Liberals are calling for a national monument in Canberra to commemorate Aboriginal communities destroyed by colonisation The idea is being put to a federal convention of Young Liberals sta,Young Liberals;  Aborigines;  monument; ; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77035.htm,http://trove.nla.gov.au/version/205215218
Asian markets still recovering from New Year hangover,Denise Knight (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,World markets remain nervous today and trading is volatile after yesterdays global sell-off But economists in Asia remain confident the region will continue its recovery despite suffering some of t,Lilian Ong;  Macquarie Bank;  Asia;  Hong Kong;  recovery;  New Year;  markets; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77020.htm,http://trove.nla.gov.au/version/205215216
Japan coal price threatens mining jobs,Mark Willacy (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,Coal mining unions and producers are warning thousands of jobs could be lost in the industry as a result of new price negotiations with Japan The haggling will restart on Monday and theres little o,coal;  mining;  Japan;  Tony Maher;  Australian Coal Association;  mining union;  Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77033.htm,http://trove.nla.gov.au/version/205215217
US ends tug-of-war: Cuban boy to return to father,Michael Carey (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,Theres anger in Miami this morning with Floridas anti-Castro Cuban community condemning a decision to return Elian Gonzalez to Havana The six-year-old boy has been in the US since his mother and s,Elian Gonzales;  Cuba;  US;  Florida;  custody; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77024.htm,http://trove.nla.gov.au/version/205215214
Elektra takes Australian opera to new heights,David Spicer (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,What happens when you mix an opera which subjects an audience to a maelstrom of violence for two hours 115 members of the Sydney Symphony Orchestra and a full company from Opera Australia? The answe,Strauss;  Elektra;  Sydney Festival;  Deborah Polaski;  opera; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77029.htm,http://trove.nla.gov.au/version/205215215
Aid groups accused of profiteering in East Timor,Michael Vincent (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,A top East Timorese official has accused Australian aid groups and businesses of profiteering in East Timor The secretary-general of Timors socialist party Avelino De Silva sits alongside Xanana Gu,Avelino De Silva;  East Timor;  aid; ,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77017.htm,http://trove.nla.gov.au/version/205215212
Outrage follows revelation Australia never fully investigated Kalejs,Mark Tamhane (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,The case of Konrad Kalejs the Australian man accused in Britain of being a Nazi war criminal has taken a number of strange twists overnight Mexico says its put immigration officials at its airpor,Konrad Kalejs;  war crimes;  Bob Greenwood;  Britain;  Robin Corbert;  Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77021.htm,http://trove.nla.gov.au/version/205215213
Australian mining company denies involvement in Indonesian clashes,Mark Bowling (Reporter); Annie White,2000-01-06,ABC Radio. AM Archive,An Australian mining company has been accused of taking sides in the Christian and Muslim conflict which continues to rage in eastern Indonesia There are claims a helicopter leased and used by Newcr,Newcrest Mining;  Indonesia;  Maluku;  gold;  Gordon Golt; Community and Society -- Religion and Beliefs,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77015.htm,http://trove.nla.gov.au/version/205215211
The risks French driving instructors take,Michael Brissenden (Reporter); Peter Cave,2000-01-07,ABC Radio. AM Archive,The French Government has announced that in some parts of the country driving licence test results will no longer be issued on the spot The decision is in response to a rising number of violent atta,Driving;  licence;  french;  test;  france;  Business; Economics and Finance -- Industry -- Transport,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77391.htm,http://trove.nla.gov.au/version/205215210
Beijing's relations with the Vatican soured,Tom O'Byrne (Reporter); Peter Cave,2000-01-07,ABC Radio. AM Archive,Every year around this time the Pope leaves his mark on the future of the church by appointing bishops and cardinals around the world only this time the church is facing a thinly veiled challenge to,China;  Vatican;  Pope; ; Community and Society -- Religion and Beliefs,Australian Broadcasting Corporation,Copyright 2003 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/stories/s77363.htm,http://trove.nla.gov.au/version/205215208
