title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Trade deficit blows out,David Taylor (Reporter); Sally Sara,2013-01-08,ABC Radio. PM,Australia has produced its largest trade deficit in 5 years Its risen to $2 6 billion as imports outpaced exports Meanwhile the latest data shows the construction sector remains in contraction,construction;  Australian Industry Group;  engineering construction;  trade deficit;  imports;  exports;  coal;  All Ordinaries;  Australian dollar; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666003.htm,http://trove.nla.gov.au/version/204853418
Heat in central Australia pushes up temperature in south-east,Sally Sara (Reporter); Sally Sara,2013-01-08,ABC Radio. PM,The scorching temperatures in central Australia have pushed up the mercury in towns and cities thousands of kilometres away in the south-east of the country ABC TV weather specialist Graham Creed ex,central Australia;  heat wave;  bushfire;  Graham Creed;  weather specialist;  Red Centre; Disasters and Accidents -- Emergency Planning Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire Weather,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666004.htm,http://trove.nla.gov.au/version/204853417
Bushwalkers airlifted from Tasmanian bushfire danger,Felicity Ogilvie (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,The Tasmanian Parks Service has responded to a bushfire by closing bushwalking tracks and using a helicopter to rescue walkers from a remote mountain range in the states south west The fire thats b,bushwalkers helicpoter wilderness tasmania fire danger bushfire; Disasters and Accidents -- Emergency Incidents Disasters and Accidents -- Emergency Planning Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666851.htm,http://trove.nla.gov.au/version/204853405
USA warns it may withdraw all of its troops from Afghanistan in 2014,Sally Sara (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,The US is floating the so called Zero Option to withdraw all of its forces from Afghanistan in 2014 Former Australian military commander retired Major General John Cantwell says any decision will,United States;  Barack Obama;  Hamid Karzai;  Afghanistan;  John Cantwell; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666863.htm,http://trove.nla.gov.au/version/204853407
Latest data shows rate cuts not helping retailers,David Taylor (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,Retail sales in November went backwards Thats despite around 12 months of interest rate cuts by the Reserve Bank Meanwhile the latest data shows unemployment in the eurozone has reached a record hi,retail sales;  Matt Sherwood;  Adam Boyton;  household goods;  clothing;  department stores;  European Central Bank;  unemployment;  euro zone; Business; Economics and Finance -- Industry -- Retail,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666862.htm,http://trove.nla.gov.au/version/204853409
Documentary Special: Military mind,Peter Lloyd (Reporter); Simon Santow,2013-01-09,ABC Radio. PM,After six years as a Special Forces soldier a young man returns to Australia from deployment in East Timor and decides that hes had enough of the military life But returning to civilian life is a s,4RAR Special Forces;  east timor;  civilian life;  post traumatic stress disorder;  PTSD; ; Defence and National Security -- Defence Forces Health -- Mental Health,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666504.htm,http://trove.nla.gov.au/version/204853411
"Cooler weather brings reprieve, but fires still burning",Martin Cuddihy (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,Todays cooler weather has been a blessing for the thousands of people still battling out of control bushfires around the country Despite minimal property losses authorities are warning the bushfire,Bushfires;  heat;  smoke;  Queensland;  Northern Territory;  New South Wales;  Victoria;  Tasmania; Disasters and Accidents -- Emergency Incidents Disasters and Accidents -- Emergency Planning Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666843.htm,http://trove.nla.gov.au/version/204853404
Grave concerns for another Australian citizen in Syria,Stephanie Smail (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,Members of Australias Islamic community say they have grave concerns for another Australian citizen in Syria The Department of Foreign Affairs says Muhammad Yusuf al-Kalkuni was abducted in Syria in,Syria;  Saphia Alkakouni;  Muhammad Yusuf al-Kalkuni;  Bob Carr;  Department of Foreign Affairs;  Australian;  United Nations General Assembly; Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666855.htm,http://trove.nla.gov.au/version/204853406
Heatwave causing massive jellyfish blooms,Jennifer Macey (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,Warmer sea temperatures may be responsible for the worst outbreak of irukandji jellyfish stings off the coast of Fraser Island where six people have been hospitalised Scientists say climate change co,jellyfish;  irukandji;  box jellyfish;  fraser island;  queensland;  stingers;  climate change;  warming ocean temperatures;  salmon fisheries;  aquaculture; Science and Technology -- Animals -- Invertebrates,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666859.htm,http://trove.nla.gov.au/version/204853408
Investors exit major retail stocks after sales data released,David Taylor (Reporter); Sally Sara,2013-01-09,ABC Radio. PM,Major retail stocks fell today on the back of the disappointing retail sales numbers Meanwhile the latest figures show new home sales have risen for the second month in a row And corporate regulator,retail sales;  David Jones;  Myer;  new home sales;  Sydney Airport;  ANZ;  hoax;  Whitehaven Coal;  Frontline Action Coal;  Jonathan Moylan;  All Ordinaries;  Australian dollar; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3666943.htm,http://trove.nla.gov.au/version/204853410
Kiwi firefighters hike into Tas wilderness to contain fires,Felicity Ogilvie (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,A team of Kiwi remote fire fighting specialists carrying water and hoses on their backs is being sent into areas of Tasmania where fire trucks cant go The New Zealanders will hike into a gorge in t,Tasmania;  Hobart;  New Zealand;  Kiwi;  firefighters;  Mt Field national park;  specialists; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667602.htm,http://trove.nla.gov.au/version/204853398
Cycling world ponders Armstrong's motives for Oprah interview,Rebecca Brice (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,Opinion is divided in the sport of cycling over whether Lance Armstrongs interview with Oprah Winfrey will be a tell-all The interview is scheduled to air two days before the start of the years fir,cycling;  sport;  doping;  drug;  cheat;  Tour de France;  Tour Down Under;  Andy Schleck;  Mike Turtur;  Lance Armstrong;  David Millar;  David Walsh;  Oprah Winfrey; Sport -- Cycling,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667607.htm,http://trove.nla.gov.au/version/204853400
China data boosts local share market,David Taylor (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,New figures show self managed super funds have been among the biggest beneficiaries of an increased flow of money into the industry A Government limit to the amount of money investors can put into su,superannuation;  super funds;  slef managed super funds;  Australian Prudential Regulation Authority;  China;  exports;  imports;  All Ordinaries;  Australian dollar; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667629.htm,http://trove.nla.gov.au/version/204853402
Parents of teen poisoned by methanol call for tougher regulations in Indonesia,Stephanie Smail (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,Nineteen-year-old Liam Davies died after drinking cocktails laced with methanol on an island off the coast of Lombok The parents of the Perth teenager are calling on the Indonesian government to crac,Indonesia;  Lombok;  methanol;  poison;  Liam Davies;  Tim Davies;  Perth;  Doctor Nuren Gunja;  NSW Poisons Centre;  DFAT; Health -- Drug Use -- Alcohol,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667603.htm,http://trove.nla.gov.au/version/204853397
US study questions quality of mental health care for suicidal teens,Sally Sara (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,A study in the United States has raised questions about quality of mental health care for young people who plan or attempt suicide The findings published in the Psychiatry Journal of the American Me,mental health care;  suicide;  study;  Psychiatry Journal of the American Medical Association;  Professor Patrick McGorry;  Professor of Youth Mental Health;  University of Melbourne;  Australian of the Year; Environment -- Climate Change,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667604.htm,http://trove.nla.gov.au/version/204853399
Documentary Special: Anatomy of a kidnapping,Sarah Dingle (Reporter); Simon Santow,2013-01-10,ABC Radio. PM,What happens to children when an international marriage breaks down? An agreement between countries drawn up in The Hague is meant to prevent kids from being bounced around the world Japan though is,kidnapping;  marriage;  japan;  Law professor Colin Jones;  Hague Convention on International Child Abduction;  Eric Kalmus; ; Community and Society -- Family and Children -- Marriage Community and Society -- Family and Children -- Parenting Law; Crime and Justice -- Family Law,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667640.htm,http://trove.nla.gov.au/version/204853403
Think tank spruiks untapped bond market,David Taylor (Reporter); Sally Sara,2013-01-10,ABC Radio. PM,The Australian Centre for Financial Studies is calling for more awareness and greater development of the corporate bond market for retail investors Corporate bonds generally offer higher returns than,Australian Centre for Financial Studies;  Deborah Ralston;  corporate bonds;  cash;  shares;  volatility;  banks;  superannuation;  SMSFs;  coupon;  interest rates;  dividends; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3667608.htm,http://trove.nla.gov.au/version/204853401
Commissioners to start work immediately,Lexi Metherell (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,The mammoth job of the six eminent Australians leading the Royal Commission in to child sexual abuse begins within days Theyll have their first meetings next week and will have to decide deciding h,royal commission;  child sexual abuse;  jenny macklin;  julia gillard;  nicola roxon;  peter mcclellan; Community and Society -- Child Abuse Community and Society -- Religion and Beliefs Law; Crime and Justice -- Royal Commissions,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668290.htm,http://trove.nla.gov.au/version/204853390
Victims welcome solid step towards abuse inquiry,Annie Guest (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,Victims of sexual abuse and their families have welcomed the Inquirys terms of reference However some say the treatment of victims families should also be specifically listed in the terms of refer,Jim Boyle;  Gaven Boyle;  Adults Surviving Child Abuse;  Dr Kathy Kezelman;  Peter Fox; Community and Society -- Child Abuse Community and Society -- Religion and Beliefs Law; Crime and Justice -- Royal Commissions,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668295.htm,http://trove.nla.gov.au/version/204853391
Fire Authorities expecting the worse,Martin Cuddihy (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,After two days of reprieve today heatwave conditions returned to south east Australia The mercury again pushed past 40 degrees in western parts of New South Wales And with the hot weather forecast,Bushfire;  heatwave;  emergency;  preparations; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668334.htm,http://trove.nla.gov.au/version/204853392
Algae a blooming headache for Adelaide's new river precinct,Rebecca Brice (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,The city of Adelaide is shifting focus to the Torrens precinct where more than $3 billion is being spent on renewal projects such as the Adelaide Oval upgrade But the centrepiece - the Torrens Lake -,River Torrens;  Torrens Lake;  Adelaide;  development infrastructure;  Adelaide Oval;  Riverbank Precinct;  paddleboat;  algae;  blue green algae;  Tony Shuman;  Jared Kent;  Allan Holmes;  environment;  water; Business; Economics and Finance -- Regional Development,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668300.htm,http://trove.nla.gov.au/version/204853393
Rural NSW team breaks record for harvesting wheat and baking it into bread,Sally Sara (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,A group of farmers and a baker have taken wheat from paddock to the plate in record time near the town of Parkes The team completed the task in 16 minutes and 30 seconds,Agriculture;  wheat;  Guinness Book of Records;  bread;  baking; Business; Economics and Finance -- Industry -- Food and Beverage Lifestyle and Leisure -- Food and Cooking Rural -- Food Processing,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668299.htm,http://trove.nla.gov.au/version/204853394
Shareholder activist says he'll keep righting corporate wrongs,Sue Lannin (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,Love or loathe him shareholder activist Jack Tilburn is approaching his 500th annual general meeting He is the bane of Australias top companies but the 86 year old says he still has a fire in his,Jack Tilburn;  shareholder activist;  corporatations;  business; Business; Economics and Finance -- Company News,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668314.htm,http://trove.nla.gov.au/version/204853395
Market fades on China data and cyclone worries,David Taylor (Reporter); Sally Sara,2013-01-11,ABC Radio. PM,Chinas inflation figures were released today and came in higher than expected Some economists have therefore ruled out further monetary policy easing in the near term Meanwhile the NAB is forecasti,China;  inflation;  Japan;  stimulus;  European Central Bank;  interest rates;  Bank of England;  Greece;  unemployment;  American Express;  nab;  corporate bonds;  All Ordinaries;  Australian dollar; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3668320.htm,http://trove.nla.gov.au/version/204853396
Documentary special: restored Vietnam choppers bring back memories good and bad,Mark Colvin; Brendan Trembath (Reporter),13/01/2013,ABC Radio. PM,"The defining sound of the Vietnam War was a versatile helicopter nicknamed the Huey. When restored, Hueys appear at air shows and veterans reunions. They bring back memories good and bad for veterans and their families. But some say the ageing helicopters have played their role in history and are safer on display in museums.",UH-1;  Huey;  helicopters;  Army Aviation Heritage Foundation;  Jim Brennan;  Dan Tyler;  Ken Vote;  Mike Grimes;  Ike Isaacson;  Nancy Points;  tiffany schumacher;  george schumacher;  Ed Clark; Skip McAtee; Community and Society -- History -- 21st Century,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3924770.htm,http://trove.nla.gov.au/version/205974083
Blaze destroys dozens of homes in northern NSW,Timothy McDonald (Reporter); Sally Sara,2013-01-14,ABC Radio. PM,Firefighters are working hard to contain a large bushfire near Coonabarabran that has been burning out of control for more than 24 hours So far it has burnt out 40 000 hectares and destroyed 33 home,Fire;  Coonabarabran;  Warrumbungles;  Siding Springs Observatory; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669414.htm,http://trove.nla.gov.au/version/204853384
Tas community coordinates supplies for fire victims,Martin Cuddihy (Reporter); Sally Sara,2013-01-14,ABC Radio. PM,Melanie Irons has spent as many as 20 hours a day over the past week coordinating supplies for fire victims in the Tasman Peninsula because of what she regards as Government inaction Tasmanias recov,Melanie Irons;  Tasman Peninsula;  recovery taskforce;  Victoria;  Black Saturday;  Bushfire Recovery Taskforce; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669415.htm,http://trove.nla.gov.au/version/204853385
Garnaut at loggerheads with PNG over travel ban,Jemima Garrett (Reporter); Sally Sara,2013-01-14,ABC Radio. PM,Leading Australian economist Professor Ross Garnaut is calling on the Australian Government to negotiate an agreement with Papua New Guinea to prevent the arbitrary use of its immigration powers to,Garnaut;  PNG;  economist;  Papua New Guinea;  immigration;  Peter O'Neill; Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669417.htm,http://trove.nla.gov.au/version/204853387
Documentary Special: Homeless west,Lindy Kerin (Reporter); Simon Santow,2013-01-14,ABC Radio. PM,The Federal Government wants to halve the rate of homelessness around the country by 2020 One organisation working in Western Sydney where theres an estimated 500 people chronically homeless belie,Wentworth Community Housing Group;  homelessness;  Steph Brennan;  50 Lives;  50 Homes;  Dallas Dodd;  Laura Holmes;  Vulnerability Index Survey; ; Community and Society -- Homelessness,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669355.htm,http://trove.nla.gov.au/version/204853389
Cycling Australia reviews calls for dopers to confess,Brendan Trembath (Reporter); Sally Sara,2013-01-14,ABC Radio. PM,One of Australias leading corruption busters has reviewed the body in charge of competitive cycling in Australia and recommended wide ranging changes to toughen the fight against doping Former judg,doping;  Cycling Australia;  Kate Lundy;  James Wood QC;  Stephen Hodge;  Catherine Ordway; Sport -- Cycling,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669412.htm,http://trove.nla.gov.au/version/204853386
Figures point to fewer and fewer jobs being advertised,David Taylor (Reporter); Sally Sara,2013-01-14,ABC Radio. PM,A private gauge of job advertisements has fallen for the 10th consecutive month Economists are now forecasting Australias unemployment rate to rise Meanwhile BlueScope Steel has announced another 1,job advertisements;  unemployment;  inflation;  home loans;  Bluescope Steel;  All Ordinaries;  Australian dollar; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3669435.htm,http://trove.nla.gov.au/version/204853388
Documentary Special: Digital Europe,Eleanor Hall (Reporter); Simon Santow,2013-01-15,ABC Radio. PM,The euro zone debt crisis continues to escalate so it hardly seems like an ideal time for debt laden governments to invest in broadband and the internet economy But the EUs digital agenda specialis,euro zone;  technology;  cloud computing;  digital technology;  jobs;  growth;  Robert Madelin;  Al Verney;  Ann Mettler;  Jim Benny;  Jim Butcher;  John Vassallo; Arts and Entertainment -- Digital/Multimedia Information and Communication,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3670181.htm,http://trove.nla.gov.au/version/204853376
