title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sea Shepherd one vessel down but will continue anti-whaling fight,David Weber (Reporter); Brendan Trembath,2012-01-06,ABC Radio. PM,Sea Shepherd anti-whaling activists say their campaign has been successful so far despite a dangerous incident which has forced two of its boats from the Southern Ocean The Brigitte Bardot was sev,Rachel Siewert;  Sea Shepherd;  Paul Watson; Environment -- Conservation -- Whaling,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3403367.htm,http://trove.nla.gov.au/version/204849823
Brains function fails at 45,Suzanne Hill (Reporter); Brendan Trembath,2012-01-06,ABC Radio. PM,Researchers say its time to focus more on the middle aged brain in the fight against dementia,brain;  Kaaran Anstey;  Sharon Naismith;  dementia;  Glen Rees;  Alzheimers Australia; Health -- Brain and Nervous System Health -- Diseases and Disorders -- Alzheimer's and Dementia Health -- Medical Research,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3403369.htm,http://trove.nla.gov.au/version/204849824
New teenage mum welfare program sparks controversy,Dubravka Voloder (Reporter); Brendan Trembath,2012-01-06,ABC Radio. PM,Theres controversy over a new plan to help young parents get though school A trial program will kick off next week that will help young mums on welfare to complete year 12 But peak welfare groups d,young parents;  education;  welfare;  pilot; Community and Society -- Family and Children -- Parenting,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3403371.htm,http://trove.nla.gov.au/version/204849825
Soft drink makers short on fizz,Michael Janda (Reporter); Brendan Trembath,2012-01-06,ABC Radio. PM,Disruptions at the Orica explosives plant at Kooragang Island has had an unexpected consequence soft drink makers are now short of carbon dioxide which is essential in making fizzy drinks,retail;  soft drink;  BOC;  carbon dioxide;  Kooragang Island;  AWE;  co2;  Schweppes;  Coles;  Woolworths; ; Business; Economics and Finance -- Industry -- Food and Beverage,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3403372.htm,http://trove.nla.gov.au/version/204849826
Southern New South Wales ablaze,Martin Cuddihy (Reporter); Sally Sara,2012-01-08,ABC Radio. PM,A look at the situation across the New South Wales The predictions of catastrophic fire conditions have proved accurate with fires raging across southern New South Wales Temperatures have soared abo,bushfire;  disaster;  Tarcutta;  Grabben Gullen;  Bega; Disasters and Accidents -- Emergency Planning Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire Weather,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3665974.htm,http://trove.nla.gov.au/version/204853412
Firefighters battle to save homes near Cooma,Lexi Metherell (Reporter); Sally Sara,2012-01-08,ABC Radio. PM,Firefighters in the south-east of New South Wales are trying to save homes under threat from a bushfire burning out of control near Cooma Peter Evans had to abandon his property in the Kybean Valley,Cooma;  Nimatabel;  Kybeyan Valley;  New South Wales;  fire;  evacuate; Disasters and Accidents -- Emergency Planning Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire Weather,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3665979.htm,http://trove.nla.gov.au/version/204853414
Documentary Special: I sit in middle,David Mark (Reporter); Simon Santow,2012-01-08,ABC Radio. PM,This has been an historic period in federal politics A hung Parliament at the last election was eventually resolved when two independents Rob Oakeshott and Tony Windsor decided to back Julia Gillar,Tony Windsor;  Rob Oakeshott;  hung parliament;  Gillard government;  chris uhlmann;  port macquarie;  tamworth;  lyne;  new england; ; Government and Politics -- Parliament -- Federal Parliament Government and Politics -- Political Parties -- Minor Parties,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3665863.htm,http://trove.nla.gov.au/version/204853419
Boomer Bay residents tell how they survived Tas bushfire,Felicity Ogilvie (Reporter); Sally Sara,2012-01-08,ABC Radio. PM,A sculptor is one of the many Tasmanians whose house has been destroyed in a large bushfire in the states south east Simon Brooks lives in the small hamlet of Boomer Bay where many houses have been,Boomer Bay Tasmanian Bush Fires; Disasters and Accidents Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Bushfire Weather,Australian Broadcasting Corporation,Copyright 2013 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3665981.htm,http://trove.nla.gov.au/version/204853415
Anwar Ibrahim is found not guilty of sodomy,Mary Ann Jolley (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,The verdict may have been a surprise but Anwar Ibrahim and others say it does not mean democracy has arrived in Malaysia He vows to continue his fight for democratic reform and human rights in his c,malaysia;  anwar ibrahim;  James Chin;  Najib;  sodomy;  Malaysian High Court; Community and Society -- Leadership Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404632.htm,http://trove.nla.gov.au/version/204849814
Containers and debris wash ashore in NZ from Rena wreck,Dubravka Voloder (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,In New Zealand the authorities are dealing with the mess caused by the long expected break-up of the container ship Rena About 150 boxes are thought to have fallen off the ship since it split in two,rena;  wreck;  Michele Poole;  Braemar Howells;  container ship;  split;  waihi beach;  Matthew Watson;  svitzer; Disasters and Accidents -- Accidents -- Maritime Environment -- Pollution -- Water Pollution,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3403945.htm,http://trove.nla.gov.au/version/204849815
Pilots warned to avoid running on empty,Simon Lauder (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,The Australian Transport Safety Bureau is highlighting what it calls a worrying trend in aviation - planes running out of fuel or switching to the wrong fuel tank Its an avoidable problem which is c,airlines;  pilots;  Australian transport safety bureau;  atsb;  martin dolan;  aviation; Business; Economics and Finance -- Industry -- Air Transport Disasters and Accidents -- Accidents -- Air and Space,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404659.htm,http://trove.nla.gov.au/version/204849817
Phosphate ship wreck at Christmas Island,Brendan Trembath (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,A ship has broken up at Christmas Island in the Indian Ocean The phosphate ship MV Tycoon has split in two and is leaking phosphate and fuel The wreck is blocking the islands main supply route,mv tycoon;  wreck;  Brian Lacy;  Christmas Island;  fuel;  shipping;  leak;  environment;  Indian Ocean; Disasters and Accidents -- Accidents -- Maritime Environment -- Pollution -- Water Pollution,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404656.htm,http://trove.nla.gov.au/version/204849816
Confusion over advice given to women on PIP implants,Suzanne Hill (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,Theres concern there is not enough evidence for Australias Therapeutic Goods Administration to make a firm recommendation for women not to have their PIP breast implants removed,Public Health Association;  PIP;  Therapeutic Goods Administration;  Chris Baggoley; plastic surgery;  implants;  silicon;  Rodney Cooter; ; Health -- Sexual Health Health -- Women's Health,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404664.htm,http://trove.nla.gov.au/version/204849819
School funding debate misses mark,David Taylor (Reporter); Brendan Trembath,2012-01-09,ABC Radio. PM,As students prepare to head back to the classroom the debate rages between public and private school government funding An independent researcher however says questions should be asked about how t,schools;  National Report on Schooling;  Save Our Schools;  Trevor Cobbold;  angelo gavrielatos;  Australian Education Union;  Kings School;  Dr Tim Hawkes;  private;  public;  Australian Council for Educational Research; Education -- Schools Government and Politics -- Federal Government Government and Politics -- Public Sector,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404669.htm,http://trove.nla.gov.au/version/204849818
Radio Current Affairs Documentary: Economic hardship,Annie Guest (Reporter); Elizabeth Jackson,2012-01-09,ABC Radio. PM,Australia has been internationally lauded for avoiding the severe economic problems that have beset Europe and the United States But evidence is emerging that here in Australia life on the fringes is,Beenleigh Primary School;  Keithyn Fuller;  global financial crisis;  Kylie Hoppner;  Roger Smith;  income inequality;  Professor Peter Whiteford;  John Dalgleish;  Gabrielle Borggaard;  Dr Katrina Lines; ; ,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3404581.htm,http://trove.nla.gov.au/version/204849820
Tired doctors pose risk to patient safety,David Taylor (Reporter); Brendan Trembath,2012-01-10,ABC Radio. PM,Australian hospitals are suffering from a surgeon shortage Its led to doctors working longer hours exposing them to fatigue and posing risks to patient safety The Australian Medical Association sa,Dr John Quinn;  Royal Australasian College of Surgeons;  Dr Kathryn Austin;  Anthony Ryan;  Australian Institute of Health and Welfare; ; Health -- Doctors and Medical Professionals Health -- Healthcare Facilities Health -- Medical Procedures,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405464.htm,http://trove.nla.gov.au/version/204849809
Coalition MP under fire over hygiene comments,Stephen Dziedzic (Reporter); Brendan Trembath,2012-01-10,ABC Radio. PM,The Federal Oppositions citizenship spokeswoman Teresa Gambaro has apologised for suggesting that migrants coming in on working visas should be given lessons on personal hygiene among other things,Teresa Gambaro;  Amarinder Bajwa;  Andrew Jakubowicz;  chris bowen;  deodorant;  immigrants;  migrants; ; Community and Society -- Immigration,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405463.htm,http://trove.nla.gov.au/version/204849808
Libya faces ICC deadline for Saif Gaddafi trial,Mary Ann Jolley (Reporter); Brendan Trembath,2012-01-10,ABC Radio. PM,Today is the deadline for Libyas National Transitional Government to appeal to the International Criminal Court to try Saif Gaddafi inside the country and prove to the ICC judges that its judicial sy,Libya;  Saif Gaddafi;  International Criminal Court;  National Transitional Council;  Human Rights Watch;  Fred Abrahams;  Ali Aujali; Law;  Crime and Justice -- International Law Law;  Crime and Justice -- Prisons and Punishment Law; Crime and Justice -- Rights -- Human,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405465.htm,http://trove.nla.gov.au/version/204849810
Myth making North Korean style,Brendan Trembath (Reporter); Brendan Trembath,2012-01-10,ABC Radio. PM,North Koreas propaganda machine has begun creating a new screen legend The nations new leader Kim Jong-un is seen in a 50-minute documentary riding in a tank and on horseback Mr Kim studied abroad,North Korea;  Kim Jong-un;  Bradley Martin;  military;  documentary;  Mount Baekdu; ; Government and Politics -- Foreign Affairs Government and Politics -- Forms of Government -- Communism Human Interest -- People,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405469.htm,http://trove.nla.gov.au/version/204849811
Radio Current Affairs Documentary: Needle exchange,Adrienne Francis (Reporter); Elizabeth Jackson,2012-01-10,ABC Radio. PM,Out of sight and out of mind The rights of convicted criminals are often glossed over but in the national capital human rights legislation is designed to protect prisoners The ACT Government is cons,Alexander Maconochie Centre;  prisons;  needle exchange;  syringe;  drug use;  human rights;  Bernadette Mitcherson;  Michael Moore;  jon stanhope;  katy gallagher;  Public Health Association;  hepatitis c;  hiv;  nicole wiggins;  Ralf Jurgens;  Nadine Flood;  corrections;  prison officers;  cpsu;  Xavier Majo Roca; ; Community and Society -- Drugs and Substance Abuse Education -- Drug Education Health -- Drug Use Law; Crime and Justice -- Crime -- Drug Offences,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405276.htm,http://trove.nla.gov.au/version/204849813
Haiti two years on,Eleanor Bell (Reporter); Brendan Trembath,2012-01-10,ABC Radio. PM,Even before the 2010 quake that killed hundreds of thousands of people and displaced equally as many Haiti was home to more foreign aid workers than any other country As the two year anniversary of,Haiti;  international aid;  earthquake;  natural disasters;  humanitarian aid;  government;  Interim Haiti Recovery Commission;  Michel Martelly; ; Business; Economics and Finance -- International Aid and Trade Disasters and Accidents -- Relief and Aid Organisations Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3405471.htm,http://trove.nla.gov.au/version/204849812
Gay panic under focus again,Annie Guest (Reporter); Brendan Trembath,2012-01-11,ABC Radio. PM,It was once known as gay panic and in some Australian states an unwanted homosexual advance can still be raised as a partial defence to murder Queensland New South Wales the Northern Territory a,gay panic;  unwanted homosexual advance;  professor anthony grey; Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3406230.htm,http://trove.nla.gov.au/version/204849801
Romney makes history in New Hampshire,Mary Ann Jolley (Reporter); Brendan Trembath,2012-01-11,ABC Radio. PM,Mitt Romney made history today when he won the New Hampshire Republican primaries Hes the first republican to sweep the first two primary races of Iowa and New Hampshire since 1976 The win came des,New Hampshire;  Mitt Romney;  Ron Paul;  Jon Huntsman;  Professor Geoffrey Garrett;  Republican primaries; Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2012 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2012/s3406235.htm,http://trove.nla.gov.au/version/204849803
